age,year,cohort,sex,health,happy
76,2006,1930,1,5,4
44,2006,1962,1,3,3
43,2006,1963,1,5,4
26,2006,1980,2,4,3
76,2006,1930,1,4,4
65,2006,1941,1,5,4
59,2006,1947,2,4,3
47,2006,1959,2,4,4
20,2006,1986,2,4,2
34,2006,1972,2,5,3
61,2006,1945,2,4,3
33,2006,1973,1,5,4
73,2006,1933,2,4,3
52,2006,1954,2,4,4
44,2006,1962,1,4,4
77,2006,1929,2,4,4
22,2006,1984,1,5,3
47,2006,1959,2,4,3
64,2006,1942,1,5,4
22,2006,1984,2,5,4
73,2006,1933,2,4,3
44,2006,1962,2,5,3
33,2006,1973,1,4,3
18,2006,1988,2,3,3
48,2006,1958,1,4,3
27,2006,1979,2,3,2
50,2006,1956,2,3,3
34,2006,1972,2,4,3
36,2006,1970,1,4,3
30,2006,1976,2,5,4
67,2006,1939,2,4,3
20,2006,1986,1,5,4
43,2006,1963,2,4,3
50,2006,1956,1,4,4
30,2006,1976,2,5,3
59,2006,1947,1,4,3
29,2006,1977,2,4,3
37,2006,1969,1,5,4
36,2006,1970,1,3,2
37,2006,1969,1,4,4
33,2006,1973,1,4,3
33,2006,1973,1,4,3
37,2006,1969,1,5,3
35,2006,1971,2,5,3
19,2006,1987,2,5,3
22,2006,1984,1,4,3
45,2006,1961,2,4,4
54,2006,1952,1,3,3
60,2006,1946,1,3,3
46,2006,1960,2,4,3
54,2006,1952,2,4,3
36,2006,1970,1,4,3
57,2006,1949,1,4,3
21,2006,1985,2,4,3
69,2006,1937,1,3,3
38,2006,1968,1,4,3
22,2006,1984,2,5,3
59,2006,1947,1,5,3
60,2006,1946,2,3,3
38,2006,1968,2,4,4
58,2006,1948,2,5,3
51,2006,1955,2,4,3
43,2006,1963,1,4,2
75,2006,1931,2,4,4
54,2006,1952,2,4,3
28,2006,1978,2,4,3
29,2006,1977,2,5,3
59,2006,1947,2,4,4
21,2006,1985,1,4,3
57,2006,1949,1,4,3
19,2006,1987,2,4,3
38,2006,1968,1,4,4
20,2006,1986,2,5,4
49,2006,1957,2,3,2
36,2006,1970,1,4,3
29,2006,1977,1,5,3
39,2006,1967,1,4,3
27,2006,1979,1,4,4
18,2006,1988,1,4,3
66,2006,1940,2,3,4
45,2006,1961,2,4,3
42,2006,1964,2,5,3
37,2006,1969,2,4,3
53,2006,1953,2,3,3
72,2006,1934,1,2,3
67,2006,1939,1,3,4
33,2006,1973,2,3,3
33,2006,1973,1,4,3
20,2006,1986,1,4,3
47,2006,1959,1,4,3
53,2006,1953,1,4,3
37,2006,1969,1,4,3
26,2006,1980,1,2,3
19,2006,1987,1,4,3
52,2006,1954,1,3,3
72,2006,1934,2,3,3
41,2006,1965,2,4,4
46,2006,1960,1,4,3
22,2006,1984,1,5,3
51,2006,1955,1,5,4
61,2006,1945,2,4,4
27,2006,1979,2,5,4
40,2006,1966,2,4,4
22,2006,1984,2,5,4
23,2006,1983,1,4,3
28,2006,1978,2,4,3
36,2006,1970,1,5,4
21,2006,1985,1,5,4
44,2006,1962,2,4,4
50,2006,1956,1,5,3
44,2006,1962,2,2,3
69,2006,1937,2,5,3
45,2006,1961,2,4,3
22,2006,1984,1,5,3
48,2006,1958,2,4,4
28,2006,1978,2,4,3
19,2006,1987,1,4,3
43,2006,1963,2,4,3
32,2006,1974,1,5,4
52,2006,1954,1,4,3
51,2006,1955,2,3,3
43,2006,1963,2,4,3
63,2006,1943,2,4,4
21,2006,1985,1,4,3
59,2006,1947,1,5,4
29,2006,1977,1,5,3
54,2006,1952,1,5,4
54,2006,1952,1,4,3
54,2006,1952,2,5,4
34,2006,1972,1,4,3
62,2006,1944,2,3,3
50,2006,1956,2,4,3
42,2006,1964,1,4,4
68,2006,1938,2,4,3
39,2006,1967,1,4,3
57,2006,1949,1,4,3
54,2006,1952,2,3,3
47,2006,1959,1,3,3
87,2006,1919,1,4,4
52,2006,1954,2,4,3
36,2006,1970,2,4,4
54,2006,1952,1,3,3
45,2006,1961,2,5,4
48,2006,1958,1,4,3
29,2006,1977,2,5,4
58,2006,1948,2,5,4
46,2006,1960,2,4,3
46,2006,1960,2,3,2
60,2006,1946,2,4,3
40,2006,1966,1,5,4
57,2006,1949,1,5,1
63,2006,1943,1,4,3
41,2006,1965,2,4,3
23,2006,1983,1,5,4
56,2006,1950,2,3,3
47,2006,1959,1,4,3
33,2006,1973,2,5,3
56,2006,1950,2,2,2
28,2006,1978,2,5,4
54,2006,1952,1,5,3
60,2006,1946,2,4,3
52,2006,1954,2,5,4
75,2006,1931,2,4,4
39,2006,1967,1,4,2
33,2006,1973,1,4,3
39,2006,1967,1,5,4
43,2006,1963,2,5,4
59,2006,1947,2,4,3
30,2006,1976,1,5,3
81,2006,1925,1,3,4
56,2006,1950,1,5,3
42,2006,1964,2,5,3
64,2006,1942,1,4,4
66,2006,1940,1,3,3
23,2006,1983,2,3,3
59,2006,1947,2,4,3
27,2006,1979,2,4,3
26,2006,1980,2,5,4
25,2006,1981,2,4,3
48,2006,1958,1,4,3
50,2006,1956,2,5,4
70,2006,1936,1,3,3
39,2006,1967,1,2,3
71,2006,1935,2,3,4
37,2006,1969,1,4,2
22,2006,1984,1,4,4
27,2006,1979,2,4,3
61,2006,1945,2,5,4
23,2006,1983,2,5,3
43,2006,1963,2,2,3
32,2006,1974,2,4,4
33,2006,1973,2,4,4
36,2006,1970,1,3,4
44,2006,1962,2,2,3
31,2006,1975,1,5,4
25,2006,1981,2,4,3
27,2006,1979,2,5,3
66,2006,1940,1,4,4
36,2006,1970,2,4,3
44,2006,1962,1,5,4
27,2006,1979,1,4,3
54,2006,1952,2,4,4
46,2006,1960,1,4,2
57,2006,1949,1,4,3
55,2006,1951,2,3,3
50,2006,1956,2,4,4
79,2006,1927,2,3,3
43,2006,1963,1,3,3
68,2006,1938,2,4,4
44,2006,1962,1,3,3
37,2006,1969,1,3,1
71,2006,1935,2,5,3
48,2006,1958,1,4,3
50,2006,1956,2,3,3
45,2006,1961,2,4,3
44,2006,1962,2,4,3
48,2006,1958,2,3,3
37,2006,1969,1,4,3
52,2006,1954,1,4,3
51,2006,1955,1,4,3
43,2006,1963,1,4,3
65,2006,1941,1,3,3
20,2006,1986,2,4,4
54,2006,1952,1,5,3
57,2006,1949,2,3,3
18,2006,1988,2,5,4
84,2006,1922,1,3,4
51,2006,1955,2,4,4
35,2006,1971,1,4,3
53,2006,1953,2,4,3
52,2006,1954,1,3,3
44,2006,1962,1,4,3
31,2006,1975,1,4,3
41,2006,1965,1,4,2
34,2006,1972,2,4,4
31,2006,1975,1,4,3
53,2006,1953,1,5,4
24,2006,1982,2,4,3
40,2006,1966,2,3,2
53,2006,1953,2,4,2
43,2006,1963,2,5,4
21,2006,1985,2,5,4
58,2006,1948,1,3,3
28,2006,1978,1,4,4
64,2006,1942,1,5,3
45,2006,1961,2,2,4
36,2006,1970,2,4,3
40,2006,1966,2,4,3
58,2006,1948,2,3,3
52,2006,1954,1,5,3
34,2006,1972,2,4,4
52,2006,1954,2,4,3
62,2006,1944,2,5,4
63,2006,1943,2,3,3
20,2006,1986,1,4,3
71,2006,1935,1,4,3
54,2006,1952,2,4,3
64,2006,1942,1,4,3
36,2006,1970,1,5,3
64,2006,1942,2,4,4
35,2006,1971,2,5,3
30,2006,1976,2,2,2
37,2006,1969,1,4,3
22,2006,1984,2,4,3
59,2006,1947,2,5,3
49,2006,1957,1,4,2
47,2006,1959,1,4,4
42,2006,1964,1,4,4
45,2006,1961,2,3,3
31,2006,1975,1,4,3
73,2006,1933,2,4,3
44,2006,1962,1,4,3
19,2006,1987,1,5,3
26,2006,1980,2,5,4
34,2006,1972,2,5,3
31,2006,1975,1,5,3
39,2006,1967,2,4,3
40,2006,1966,2,4,4
28,2006,1978,2,5,4
60,2006,1946,2,4,4
46,2006,1960,1,4,4
40,2006,1966,2,4,4
29,2006,1977,2,5,4
62,2006,1944,2,4,3
24,2006,1982,1,3,4
26,2006,1980,2,4,3
70,2006,1936,1,4,3
41,2006,1965,1,4,3
42,2006,1964,1,5,4
39,2006,1967,2,4,3
59,2006,1947,2,4,3
40,2006,1966,2,3,3
30,2006,1976,1,4,3
28,2006,1978,1,4,3
80,2006,1926,2,3,3
38,2006,1968,1,4,4
18,2006,1988,1,5,3
29,2006,1977,2,3,3
59,2006,1947,1,4,3
33,2006,1973,2,5,3
37,2006,1969,2,4,3
26,2006,1980,2,3,3
21,2006,1985,1,4,3
20,2006,1986,2,3,3
22,2006,1984,2,5,4
35,2006,1971,2,4,4
74,2006,1932,2,4,3
58,2006,1948,2,4,3
53,2006,1953,2,4,3
30,2006,1976,1,5,4
57,2006,1949,1,4,3
43,2006,1963,2,3,3
42,2006,1964,2,4,3
56,2006,1950,2,4,3
47,2006,1959,1,4,4
63,2006,1943,1,2,3
37,2006,1969,1,4,3
49,2006,1957,1,5,3
32,2006,1974,2,3,3
52,2006,1954,2,4,4
58,2006,1948,1,4,3
35,2006,1971,1,4,3
55,2006,1951,2,2,2
60,2006,1946,1,4,4
52,2006,1954,1,5,3
48,2006,1958,2,5,4
37,2006,1969,1,4,2
76,2006,1930,1,3,3
44,2006,1962,1,4,3
34,2006,1972,2,5,3
22,2006,1984,1,3,3
38,2006,1968,2,4,4
72,2006,1934,2,4,3
65,2006,1941,1,4,4
27,2006,1979,1,5,4
30,2006,1976,1,5,3
44,2006,1962,1,5,3
36,2006,1970,2,4,2
36,2006,1970,1,5,3
64,2006,1942,1,4,3
39,2006,1967,2,4,3
63,2006,1943,2,5,3
65,2006,1941,2,3,3
26,2006,1980,1,4,4
32,2006,1974,1,3,3
29,2006,1977,2,4,3
22,2006,1984,1,5,4
40,2006,1966,2,4,3
18,2006,1988,2,3,4
36,2006,1970,2,4,3
29,2006,1977,2,4,4
19,2006,1987,1,3,3
69,2006,1937,2,4,3
29,2006,1977,2,5,3
42,2006,1964,2,4,4
54,2006,1952,2,5,3
54,2006,1952,2,4,3
49,2006,1957,1,4,3
21,2006,1985,2,4,2
48,2006,1958,1,4,3
43,2006,1963,1,4,3
27,2006,1979,2,5,4
56,2006,1950,1,4,4
28,2006,1978,2,5,3
36,2006,1970,2,4,4
69,2006,1937,2,4,3
21,2006,1985,1,5,4
82,2006,1924,1,5,3
59,2006,1947,2,5,4
67,2006,1939,2,4,3
46,2006,1960,2,4,4
45,2006,1961,2,5,4
41,2006,1965,2,4,3
64,2006,1942,1,4,3
55,2006,1951,2,5,3
59,2006,1947,1,5,3
36,2006,1970,2,5,4
41,2006,1965,1,4,4
53,2006,1953,2,4,3
58,2006,1948,2,4,3
30,2006,1976,2,4,3
34,2006,1972,1,5,4
69,2006,1937,2,4,4
51,2006,1955,1,5,3
29,2006,1977,1,4,3
43,2006,1963,1,4,3
40,2006,1966,2,3,3
27,2006,1979,1,4,3
58,2006,1948,1,4,3
51,2006,1955,2,2,3
18,2006,1988,2,5,2
61,2006,1945,2,3,2
30,2006,1976,2,5,4
68,2006,1938,2,3,4
26,2006,1980,1,4,3
44,2006,1962,2,3,2
27,2006,1979,2,4,3
26,2006,1980,2,3,3
50,2006,1956,1,4,3
30,2006,1976,1,5,4
73,2006,1933,1,5,4
62,2006,1944,2,3,3
19,2006,1987,1,2,3
63,2006,1943,2,4,4
35,2006,1971,1,5,4
24,2006,1982,2,5,3
72,2006,1934,2,3,3
61,2006,1945,2,4,4
56,2006,1950,2,5,4
58,2006,1948,2,5,4
28,2006,1978,1,4,3
33,2006,1973,2,4,4
39,2006,1967,2,3,2
22,2006,1984,2,4,3
63,2006,1943,2,5,3
27,2006,1979,1,4,4
41,2006,1965,1,5,4
27,2006,1979,2,4,3
44,2006,1962,1,5,4
56,2006,1950,1,3,3
49,2006,1957,1,4,3
32,2006,1974,2,4,4
46,2006,1960,1,5,2
57,2006,1949,1,5,3
54,2006,1952,2,5,2
58,2006,1948,1,4,3
51,2006,1955,1,4,4
55,2006,1951,2,4,3
25,2006,1981,1,4,4
42,2006,1964,2,5,4
46,2006,1960,1,4,2
30,2006,1976,2,3,3
33,2006,1973,2,5,3
72,2006,1934,2,4,3
28,2006,1978,1,5,4
58,2006,1948,2,5,2
28,2006,1978,2,2,2
56,2006,1950,1,3,3
45,2006,1961,2,4,3
24,2006,1982,2,4,4
48,2006,1958,2,5,4
79,2006,1927,1,2,2
48,2006,1958,1,5,4
32,2006,1974,1,4,4
22,2006,1984,2,4,2
70,2006,1936,1,3,3
56,2006,1950,1,4,4
22,2006,1984,1,4,2
47,2006,1959,1,3,2
26,2006,1980,2,4,4
63,2006,1943,2,4,3
48,2006,1958,1,4,3
29,2006,1977,2,5,3
25,2006,1981,1,4,3
50,2006,1956,1,5,3
84,2006,1922,2,3,2
42,2006,1964,1,4,3
45,2006,1961,2,3,3
56,2006,1950,2,5,4
46,2006,1960,2,4,3
51,2006,1955,2,5,4
39,2006,1967,2,3,3
45,2006,1961,2,5,4
25,2006,1981,2,4,3
71,2006,1935,1,4,3
42,2006,1964,1,4,4
56,2006,1950,1,4,3
26,2006,1980,2,2,2
23,2006,1983,2,5,3
44,2006,1962,1,5,3
53,2006,1953,1,4,3
63,2006,1943,2,4,4
34,2006,1972,2,5,4
55,2006,1951,2,5,3
38,2006,1968,1,5,4
24,2006,1982,1,3,3
59,2006,1947,1,4,3
32,2006,1974,2,4,4
59,2006,1947,2,4,4
32,2006,1974,2,4,3
28,2006,1978,1,4,3
45,2006,1961,2,5,4
62,2006,1944,1,4,4
25,2006,1981,1,4,3
58,2006,1948,1,3,3
51,2006,1955,2,4,3
37,2006,1969,1,4,3
28,2006,1978,2,4,3
28,2006,1978,2,4,4
60,2006,1946,1,5,3
70,2006,1936,1,4,3
41,2006,1965,1,3,3
51,2006,1955,2,3,4
51,2006,1955,1,4,3
27,2006,1979,2,4,4
25,2006,1981,2,5,3
38,2006,1968,1,3,4
60,2006,1946,1,4,3
55,2006,1951,1,3,4
36,2006,1970,2,5,3
34,2006,1972,2,2,3
32,2006,1974,2,5,3
35,2006,1971,1,4,3
64,2006,1942,2,4,3
40,2006,1966,2,4,3
34,2006,1972,2,4,3
43,2006,1963,1,5,4
27,2006,1979,1,5,4
45,2006,1961,1,4,4
59,2006,1947,1,5,4
28,2006,1978,2,4,4
75,2006,1931,2,5,3
50,2006,1956,1,3,2
47,2006,1959,1,4,3
40,2006,1966,2,5,3
57,2006,1949,2,4,3
58,2006,1948,2,5,3
44,2006,1962,2,4,3
18,2006,1988,2,4,3
32,2006,1974,1,4,4
56,2006,1950,1,2,3
40,2006,1966,2,5,3
21,2006,1985,2,5,4
47,2006,1959,2,4,3
23,2006,1983,2,4,3
62,2006,1944,1,4,4
26,2006,1980,1,5,4
50,2006,1956,2,4,4
35,2006,1971,2,3,3
70,2006,1936,2,4,4
40,2006,1966,1,4,4
68,2006,1938,2,4,3
53,2006,1953,1,5,3
52,2006,1954,1,5,3
21,2006,1985,1,4,4
39,2006,1967,2,4,4
46,2006,1960,2,4,3
20,2006,1986,1,4,3
22,2006,1984,1,3,3
47,2006,1959,2,4,2
35,2006,1971,1,4,4
38,2006,1968,1,2,1
74,2006,1932,1,4,3
60,2006,1946,1,4,3
19,2006,1987,2,3,3
71,2006,1935,2,4,3
37,2006,1969,1,4,3
43,2006,1963,1,3,2
49,2006,1957,2,3,3
44,2006,1962,1,3,3
55,2006,1951,2,3,2
79,2006,1927,2,3,4
76,2006,1930,1,4,4
19,2006,1987,1,5,3
32,2006,1974,2,4,4
63,2006,1943,1,4,4
29,2006,1977,2,4,3
88,2006,1918,1,4,3
29,2006,1977,2,5,4
33,2006,1973,1,4,3
58,2006,1948,2,4,3
38,2006,1968,1,5,4
50,2006,1956,2,4,4
38,2006,1968,2,3,3
34,2006,1972,1,4,4
50,2006,1956,2,5,3
41,2006,1965,1,4,3
18,2006,1988,1,5,3
50,2006,1956,1,4,4
18,2006,1988,1,4,3
40,2006,1966,1,4,3
51,2006,1955,1,5,4
51,2006,1955,1,4,3
51,2006,1955,2,5,4
30,2006,1976,2,2,3
37,2006,1969,1,4,3
33,2006,1973,1,4,3
18,2006,1988,1,5,3
44,2006,1962,2,2,2
39,2006,1967,2,5,3
65,2006,1941,2,3,3
32,2006,1974,2,4,2
34,2006,1972,1,3,3
36,2006,1970,2,5,4
46,2006,1960,2,5,3
57,2006,1949,2,4,3
43,2006,1963,2,4,3
35,2006,1971,1,5,3
64,2006,1942,2,4,4
22,2006,1984,2,4,3
18,2006,1988,2,5,4
31,2006,1975,1,4,3
61,2006,1945,1,5,4
19,2006,1987,2,5,4
38,2006,1968,2,4,3
43,2006,1963,2,4,3
50,2006,1956,2,4,3
31,2006,1975,2,4,4
18,2006,1988,2,4,4
20,2006,1986,1,4,3
42,2006,1964,2,5,3
54,2006,1952,2,5,3
43,2006,1963,1,5,3
25,2006,1981,1,4,3
36,2006,1970,1,4,3
27,2006,1979,1,4,3
53,2006,1953,1,4,4
35,2006,1971,1,4,3
76,2006,1930,1,5,4
40,2006,1966,1,4,3
39,2006,1967,2,5,3
51,2006,1955,1,4,4
24,2006,1982,2,4,2
28,2006,1978,1,5,3
53,2006,1953,2,4,3
43,2006,1963,1,4,4
55,2006,1951,2,5,4
70,2006,1936,2,5,4
47,2006,1959,2,4,3
67,2006,1939,2,2,3
33,2006,1973,1,3,4
46,2006,1960,2,3,3
32,2006,1974,1,4,4
43,2006,1963,1,4,3
46,2006,1960,1,5,4
40,2006,1966,2,4,3
42,2006,1964,1,5,2
56,2006,1950,2,5,3
66,2006,1940,2,4,3
42,2006,1964,1,4,3
54,2006,1952,1,3,3
31,2006,1975,1,3,2
56,2006,1950,2,4,3
76,2006,1930,1,4,3
47,2006,1959,1,5,3
64,2006,1942,2,4,3
34,2006,1972,2,5,3
44,2006,1962,1,4,3
31,2006,1975,1,5,3
45,2006,1961,1,5,3
48,2006,1958,2,5,3
47,2006,1959,1,4,3
32,2006,1974,1,3,3
52,2006,1954,2,5,4
61,2006,1945,2,4,2
30,2006,1976,2,3,3
44,2006,1962,1,4,3
42,2006,1964,2,5,4
31,2006,1975,2,3,3
21,2006,1985,2,4,4
46,2006,1960,2,5,4
45,2006,1961,2,5,3
24,2006,1982,1,5,4
26,2006,1980,2,4,3
47,2006,1959,1,5,4
34,2006,1972,1,5,4
54,2006,1952,1,4,4
49,2006,1957,2,3,3
71,2006,1935,2,4,4
78,2006,1928,2,3,3
33,2006,1973,2,2,3
45,2006,1961,2,3,3
27,2006,1979,2,4,3
54,2006,1952,1,4,3
50,2006,1956,2,5,3
43,2006,1963,2,4,4
37,2006,1969,2,3,3
58,2006,1948,2,4,3
35,2006,1971,1,4,4
49,2006,1957,2,4,3
75,2006,1931,1,3,3
40,2006,1966,2,5,3
34,2006,1972,1,4,3
68,2006,1938,2,4,4
56,2006,1950,1,4,4
64,2006,1942,1,2,3
18,2006,1988,2,4,3
82,2006,1924,2,5,4
27,2006,1979,1,4,4
69,2006,1937,1,4,4
30,2006,1976,2,5,4
46,2006,1960,1,5,4
37,2006,1969,2,4,2
50,2006,1956,1,4,4
55,2006,1951,2,4,3
30,2006,1976,1,4,4
43,2006,1963,1,5,4
33,2006,1973,1,5,3
41,2006,1965,1,4,3
21,2006,1985,2,3,3
42,2006,1964,1,3,3
29,2006,1977,2,4,3
51,2006,1955,1,3,3
75,2006,1931,1,3,4
35,2006,1971,1,4,3
26,2006,1980,2,5,4
40,2006,1966,1,4,4
47,2006,1959,1,5,3
50,2006,1956,1,5,3
23,2006,1983,2,4,4
82,2006,1924,1,3,3
72,2006,1934,2,4,3
22,2006,1984,2,4,3
41,2006,1965,2,4,3
59,2006,1947,2,3,3
59,2006,1947,2,3,4
55,2006,1951,2,5,4
28,2006,1978,1,4,3
34,2006,1972,1,4,3
22,2006,1984,2,4,3
71,2006,1935,2,3,2
33,2006,1973,1,5,4
21,2006,1985,1,4,3
55,2006,1951,1,5,4
53,2006,1953,1,4,4
54,2006,1952,1,5,4
44,2006,1962,2,4,4
56,2006,1950,2,4,4
35,2006,1971,1,4,2
27,2006,1979,2,5,3
34,2006,1972,1,5,4
53,2006,1953,1,5,4
48,2006,1958,2,3,4
27,2006,1979,2,5,3
49,2006,1957,2,4,3
22,2006,1984,2,5,4
24,2006,1982,2,5,4
26,2006,1980,1,3,3
34,2006,1972,2,5,4
41,2006,1965,1,3,3
27,2006,1979,2,3,3
25,2006,1981,1,5,3
18,2006,1988,2,5,4
30,2006,1976,1,5,3
68,2006,1938,2,5,4
26,2006,1980,2,4,4
62,2006,1944,1,3,2
53,2006,1953,1,4,3
37,2006,1969,2,4,3
83,2006,1923,2,4,3
39,2006,1967,2,3,4
31,2006,1975,2,3,3
41,2006,1965,1,4,3
26,2006,1980,1,5,4
31,2006,1975,1,4,3
76,2006,1930,1,4,3
40,2006,1966,1,3,3
76,2006,1930,2,3,3
51,2006,1955,2,3,3
46,2006,1960,1,4,2
69,2011,1942,2,4,3
40,2011,1971,2,2,4
38,2011,1973,1,5,3
61,2011,1950,2,4,3
62,2011,1949,2,5,4
49,2011,1962,1,4,3
18,2011,1993,2,3,3
53,2011,1958,2,4,3
25,2011,1986,1,5,3
23,2011,1988,2,5,4
55,2011,1956,2,5,3
38,2011,1973,2,4,3
56,2011,1955,2,5,4
68,2011,1943,2,4,4
57,2011,1954,2,4,3
73,2011,1938,2,4,4
44,2011,1967,2,3,4
76,2011,1935,1,4,3
55,2011,1956,2,3,3
64,2011,1947,1,4,3
20,2011,1991,2,5,3
37,2011,1974,2,4,3
65,2011,1946,2,2,3
59,2011,1952,2,5,4
36,2011,1975,1,5,4
31,2011,1980,1,3,2
63,2011,1948,2,4,3
66,2011,1945,1,4,4
50,2011,1961,1,5,4
79,2011,1932,1,4,4
59,2011,1952,1,4,3
37,2011,1974,1,5,4
38,2011,1973,1,4,4
46,2011,1965,2,5,4
31,2011,1980,2,3,2
32,2011,1979,2,4,2
80,2011,1931,1,5,4
22,2011,1989,1,5,4
43,2011,1968,1,4,2
33,2011,1978,1,5,3
41,2011,1970,2,5,3
66,2011,1945,1,4,3
65,2011,1946,2,3,3
51,2011,1960,2,4,2
43,2011,1968,1,4,3
49,2011,1962,1,5,3
48,2011,1963,1,4,3
57,2011,1954,1,4,3
21,2011,1990,2,5,4
55,2011,1956,2,5,2
55,2011,1956,2,5,3
23,2011,1988,1,5,1
42,2011,1969,2,5,4
49,2011,1962,2,4,4
25,2011,1986,2,4,4
20,2011,1991,2,3,2
55,2011,1956,2,5,3
61,2011,1950,2,3,3
81,2011,1930,1,5,4
35,2011,1976,2,5,4
71,2011,1940,2,4,3
31,2011,1980,2,5,3
59,2011,1952,1,5,4
34,2011,1977,2,5,3
63,2011,1948,1,2,3
20,2011,1991,2,5,3
61,2011,1950,2,4,3
21,2011,1990,2,4,4
49,2011,1962,2,4,3
32,2011,1979,1,5,4
67,2011,1944,1,4,3
39,2011,1972,1,3,3
30,2011,1981,1,4,3
29,2011,1982,2,5,4
64,2011,1947,1,3,3
56,2011,1955,2,4,3
66,2011,1945,2,5,3
43,2011,1968,1,3,3
68,2011,1943,1,5,4
33,2011,1978,2,4,4
55,2011,1956,2,4,2
25,2011,1986,2,5,4
83,2011,1928,1,3,2
46,2011,1965,2,4,4
41,2011,1970,1,4,3
54,2011,1957,2,4,3
64,2011,1947,1,5,3
62,2011,1949,1,4,4
27,2011,1984,1,4,3
27,2011,1984,1,4,3
77,2011,1934,2,2,3
48,2011,1963,1,4,3
74,2011,1937,1,5,3
23,2011,1988,2,3,3
47,2011,1964,2,4,4
66,2011,1945,2,4,4
56,2011,1955,2,2,3
47,2011,1964,2,4,3
72,2011,1939,1,3,3
29,2011,1982,1,5,4
31,2011,1980,2,5,3
18,2011,1993,1,3,4
23,2011,1988,2,4,3
49,2011,1962,1,4,3
85,2011,1926,2,4,4
25,2011,1986,1,4,4
46,2011,1965,1,4,3
48,2011,1963,2,3,3
43,2011,1968,1,4,3
74,2011,1937,1,4,4
24,2011,1987,2,5,4
49,2011,1962,2,5,4
56,2011,1955,1,3,2
63,2011,1948,1,4,3
69,2011,1942,1,5,4
19,2011,1992,2,5,4
45,2011,1966,2,5,3
73,2011,1938,1,4,3
57,2011,1954,2,2,2
33,2011,1978,1,4,3
69,2011,1942,1,5,4
64,2011,1947,1,4,3
50,2011,1961,1,4,4
40,2011,1971,2,4,3
77,2011,1934,1,4,3
54,2011,1957,2,5,3
62,2011,1949,2,5,4
74,2011,1937,1,3,3
31,2011,1980,1,4,4
50,2011,1961,2,3,3
55,2011,1956,2,5,3
54,2011,1957,2,4,3
69,2011,1942,1,4,3
49,2011,1962,2,4,4
64,2011,1947,2,4,4
79,2011,1932,1,3,2
74,2011,1937,1,5,3
82,2011,1929,2,5,4
60,2011,1951,2,5,4
21,2011,1990,1,5,3
63,2011,1948,1,4,3
70,2011,1941,2,3,3
41,2011,1970,2,5,4
45,2011,1966,1,4,3
21,2011,1990,1,5,3
36,2011,1975,2,3,3
72,2011,1939,2,4,3
60,2011,1951,1,4,4
66,2011,1945,2,4,4
52,2011,1959,2,4,4
48,2011,1963,2,5,4
21,2011,1990,1,4,3
64,2011,1947,2,5,4
20,2011,1991,2,4,3
47,2011,1964,2,4,3
26,2011,1985,1,5,4
31,2011,1980,2,5,4
58,2011,1953,2,4,3
38,2011,1973,1,4,3
50,2011,1961,1,5,4
58,2011,1953,1,4,3
68,2011,1943,2,3,3
56,2011,1955,2,5,4
37,2011,1974,1,4,3
47,2011,1964,2,4,3
53,2011,1958,1,4,4
59,2011,1952,1,4,3
54,2011,1957,1,4,2
52,2011,1959,2,3,3
37,2011,1974,2,4,4
57,2011,1954,2,5,3
55,2011,1956,2,5,4
22,2011,1989,1,5,4
28,2011,1983,2,4,4
72,2011,1939,2,5,4
46,2011,1965,2,4,4
25,2011,1986,2,4,4
35,2011,1976,2,4,3
50,2011,1961,2,5,4
59,2011,1952,1,5,3
41,2011,1970,1,5,3
39,2011,1972,2,5,3
69,2011,1942,1,4,3
70,2011,1941,1,4,4
71,2011,1940,2,5,3
37,2011,1974,1,4,3
49,2011,1962,2,5,4
85,2011,1926,2,3,3
73,2011,1938,1,2,3
33,2011,1978,2,3,3
29,2011,1982,2,4,3
23,2011,1988,2,4,4
38,2011,1973,1,5,4
66,2011,1945,2,4,3
50,2011,1961,1,3,2
42,2011,1969,1,4,2
27,2011,1984,2,5,4
75,2011,1936,2,5,4
22,2011,1989,2,5,4
39,2011,1972,1,4,3
21,2011,1990,1,4,3
35,2011,1976,2,4,4
70,2011,1941,1,4,3
60,2011,1951,2,5,3
70,2011,1941,2,4,4
87,2011,1924,2,2,3
52,2011,1959,1,3,3
75,2011,1936,2,3,3
65,2011,1946,2,4,3
70,2011,1941,2,4,4
23,2011,1988,2,2,3
58,2011,1953,1,4,3
59,2011,1952,1,5,4
26,2011,1985,1,5,4
66,2011,1945,2,4,3
62,2011,1949,2,4,3
84,2011,1927,1,3,3
44,2011,1967,1,5,3
64,2011,1947,1,5,3
56,2011,1955,2,4,3
47,2011,1964,2,4,3
52,2011,1959,2,5,3
29,2011,1982,2,3,2
70,2011,1941,2,4,3
33,2011,1978,1,5,4
70,2011,1941,2,3,3
56,2011,1955,2,3,3
57,2011,1954,1,4,3
37,2011,1974,1,5,4
19,2011,1992,1,5,3
38,2011,1973,2,4,3
36,2011,1975,2,5,3
31,2011,1980,2,4,3
57,2011,1954,1,4,3
62,2011,1949,2,2,3
70,2011,1941,2,3,2
28,2011,1983,1,4,3
77,2011,1934,1,5,4
33,2011,1978,2,3,3
49,2011,1962,1,5,4
83,2011,1928,2,4,3
72,2011,1939,1,4,4
64,2011,1947,2,4,3
20,2011,1991,2,5,3
73,2011,1938,1,5,3
83,2011,1928,1,5,4
58,2011,1953,2,4,3
39,2011,1972,2,4,3
