A009,A008,S020,X002,X003,X001,X051,E033,B008,S012,S003,COW_NUM,A165,A170,A173,X002_02,X002_02A,X002_02B,X002_03,X003R,X003R2,country_code,age,sex,cohort,health,happy,year
1,1,1990,1957,33,2,-4,4,-4,-4,840,2,1,9,8,-4,-4,-4,-4,2,2,840,33,2,1957,5,4,1990
3,1,1990,1914,76,1,-4,7,-4,-4,840,2,1,5,10,-4,-4,-4,-4,6,3,840,76,1,1914,3,4,1990
1,1,1990,1934,56,2,-4,10,-4,-4,840,2,2,10,10,-4,-4,-4,-4,5,3,840,56,2,1934,5,4,1990
1,2,1990,1961,28,1,-4,5,-4,-4,840,2,1,8,8,-4,-4,-4,-4,2,1,840,28,1,1961,5,3,1990
1,4,1990,1948,41,1,-4,4,-4,-4,840,2,1,8,9,-4,-4,-4,-4,3,2,840,41,1,1948,5,1,1990
2,1,1990,1922,67,2,-4,6,-4,-4,840,2,1,9,10,-4,-4,-4,-4,6,3,840,67,2,1922,4,4,1990
3,3,1990,1915,19,2,-4,-1,-4,-4,840,2,2,3,5,-4,-4,-4,-4,1,1,840,19,2,1915,3,2,1990
2,1,1990,1913,77,1,-4,8,-4,-4,840,2,1,9,9,-4,-4,-4,-4,6,3,840,77,1,1913,4,4,1990
1,3,1990,1954,36,2,-4,7,-4,-4,840,2,2,8,8,-4,-4,-4,-4,3,2,840,36,2,1954,5,2,1990
4,1,1990,1948,42,1,-4,7,-4,-4,840,2,2,10,10,-4,-4,-4,-4,3,2,840,42,1,1948,2,4,1990
1,1,1990,1962,28,2,-4,10,-4,-4,840,2,1,10,10,-4,-4,-4,-4,2,1,840,28,2,1962,5,4,1990
3,1,1990,1929,60,1,-4,9,-4,-4,840,2,1,8,5,-4,-4,-4,-4,5,3,840,60,1,1929,3,4,1990
1,1,1990,1944,45,2,-4,6,-4,-4,840,2,2,8,8,-4,-4,-4,-4,4,2,840,45,2,1944,5,4,1990
2,1,1990,1926,64,2,-4,6,-4,-4,840,2,1,9,9,-4,-4,-4,-4,5,3,840,64,2,1926,4,4,1990
2,2,1990,1944,45,2,-4,5,-4,-4,840,2,2,10,10,-4,-4,-4,-4,4,2,840,45,2,1944,4,3,1990
1,2,1990,1949,40,2,-4,6,-4,-4,840,2,1,10,8,-4,-4,-4,-4,3,2,840,40,2,1949,5,3,1990
2,2,1990,1969,21,2,-4,-1,-4,-4,840,2,-1,6,6,-4,-4,-4,-4,1,1,840,21,2,1969,4,3,1990
2,2,1990,1950,40,1,-4,6,-4,-4,840,2,-1,5,5,-4,-4,-4,-4,3,2,840,40,1,1950,4,3,1990
1,2,1990,1959,31,2,-4,6,-4,-4,840,2,-1,6,5,-4,-4,-4,-4,2,2,840,31,2,1959,5,3,1990
2,3,1990,1950,40,1,-4,6,-4,-4,840,2,1,6,7,-4,-4,-4,-4,3,2,840,40,1,1950,4,2,1990
2,2,1990,1959,31,2,-4,5,-4,-4,840,2,2,5,6,-4,-4,-4,-4,2,2,840,31,2,1959,4,3,1990
1,2,1990,1957,33,1,-4,6,-4,-4,840,2,-1,6,6,-4,-4,-4,-4,2,2,840,33,1,1957,5,3,1990
2,2,1990,1963,27,1,-4,5,-4,-4,840,2,1,8,8,-4,-4,-4,-4,2,1,840,27,1,1963,4,3,1990
2,1,1990,1931,59,2,-4,2,-4,-4,840,2,1,9,8,-4,-4,-4,-4,5,3,840,59,2,1931,4,4,1990
2,3,1990,1966,24,2,-4,5,-4,-4,840,2,2,7,9,-4,-4,-4,-4,1,1,840,24,2,1966,4,2,1990
2,2,1990,1914,76,2,-4,5,-4,-4,840,2,1,8,6,-4,-4,-4,-4,6,3,840,76,2,1914,4,3,1990
1,2,1990,1932,57,1,-4,8,-4,-4,840,2,1,9,8,-4,-4,-4,-4,5,3,840,57,1,1932,5,3,1990
1,1,1990,1936,54,1,-4,8,-4,-4,840,2,2,10,9,-4,-4,-4,-4,4,3,840,54,1,1936,5,4,1990
2,2,1990,1963,27,1,-4,4,-4,-4,840,2,2,6,9,-4,-4,-4,-4,2,1,840,27,1,1963,4,3,1990
1,2,1990,1920,70,1,-4,10,-4,-4,840,2,1,9,9,-4,-4,-4,-4,6,3,840,70,1,1920,5,3,1990
1,2,1990,1968,21,-2,-4,-1,-4,-4,840,2,2,8,3,-4,-4,-4,-4,1,1,840,21,-2,1968,5,3,1990
2,2,1990,1960,30,2,-4,6,-4,-4,840,2,1,8,7,-4,-4,-4,-4,2,2,840,30,2,1960,4,3,1990
1,1,1990,1955,34,1,-4,8,-4,-4,840,2,1,10,10,-4,-4,-4,-4,2,2,840,34,1,1955,5,4,1990
2,2,1990,1952,38,2,-4,7,-4,-4,840,2,2,8,9,-4,-4,-4,-4,3,2,840,38,2,1952,4,3,1990
2,1,1990,1967,23,1,-4,3,-4,-4,840,2,2,7,7,-4,-4,-4,-4,1,1,840,23,1,1967,4,4,1990
2,2,1990,1967,23,2,-4,7,-4,-4,840,2,2,8,9,-4,-4,-4,-4,1,1,840,23,2,1967,4,3,1990
1,2,1990,1946,44,2,-4,6,-4,-4,840,2,2,10,10,-4,-4,-4,-4,3,2,840,44,2,1946,5,3,1990
2,2,1990,1955,35,1,-4,7,-4,-4,840,2,2,9,7,-4,-4,-4,-4,3,2,840,35,1,1955,4,3,1990
1,1,1990,1965,23,-2,-4,5,-4,-4,840,2,2,8,8,-4,-4,-4,-4,1,1,840,23,-2,1965,5,4,1990
2,2,1990,1962,28,2,-4,5,-4,-4,840,2,2,8,7,-4,-4,-4,-4,2,1,840,28,2,1962,4,3,1990
1,2,1990,1937,53,2,-4,7,-4,-4,840,2,1,9,9,-4,-4,-4,-4,4,3,840,53,2,1937,5,3,1990
3,2,1990,1918,72,2,-4,6,-4,-4,840,2,2,6,7,-4,-4,-4,-4,6,3,840,72,2,1918,3,3,1990
1,1,1990,1912,77,1,-4,6,-4,-4,840,2,2,10,8,-4,-4,-4,-4,6,3,840,77,1,1912,5,4,1990
2,2,1990,1963,26,2,-4,3,-4,-4,840,2,2,5,5,-4,-4,-4,-4,2,1,840,26,2,1963,4,3,1990
3,2,1990,1928,62,1,-4,3,-4,-4,840,2,1,5,5,-4,-4,-4,-4,5,3,840,62,1,1928,3,3,1990
2,1,1990,1956,33,2,-4,-1,-4,-4,840,2,2,5,6,-4,-4,-4,-4,2,2,840,33,2,1956,4,4,1990
2,2,1990,1962,28,2,-4,5,-4,-4,840,2,1,6,6,-4,-4,-4,-4,2,1,840,28,2,1962,4,3,1990
3,2,1990,1925,64,1,-4,8,-4,-4,840,2,2,9,9,-4,-4,-4,-4,5,3,840,64,1,1925,3,3,1990
1,1,1990,1964,26,1,-4,8,-4,-4,840,2,2,8,8,-4,-4,-4,-4,2,1,840,26,1,1964,5,4,1990
1,1,1990,1960,30,1,-4,5,-4,-4,840,2,2,9,10,-4,-4,-4,-4,2,2,840,30,1,1960,5,4,1990
5,2,1990,1954,36,2,-4,-1,-4,-4,840,2,2,3,3,-4,-4,-4,-4,3,2,840,36,2,1954,1,3,1990
2,2,1990,1955,34,2,-4,-1,-4,-4,840,2,2,8,8,-4,-4,-4,-4,2,2,840,34,2,1955,4,3,1990
1,3,1990,1944,46,2,-4,3,-4,-4,840,2,2,8,10,-4,-4,-4,-4,4,2,840,46,2,1944,5,2,1990
1,3,1990,1959,30,1,-4,-1,-4,-4,840,2,2,6,6,-4,-4,-4,-4,2,2,840,30,1,1959,5,2,1990
1,2,1990,1953,37,1,-4,5,-4,-4,840,2,2,6,7,-4,-4,-4,-4,3,2,840,37,1,1953,5,3,1990
3,2,1990,1924,65,1,-4,5,-4,-4,840,2,1,10,10,-4,-4,-4,-4,6,3,840,65,1,1924,3,3,1990
1,1,1990,1960,30,2,-4,5,-4,-4,840,2,2,8,8,-4,-4,-4,-4,2,2,840,30,2,1960,5,4,1990
3,3,1990,1927,63,2,-4,5,-4,-4,840,2,2,8,8,-4,-4,-4,-4,5,3,840,63,2,1927,3,2,1990
2,2,1990,1936,54,-2,-4,6,-4,-4,840,2,-1,8,8,-4,-4,-4,-4,4,3,840,54,-2,1936,4,3,1990
3,3,1990,1931,58,1,-4,5,-4,-4,840,2,2,2,4,-4,-4,-4,-4,5,3,840,58,1,1931,3,2,1990
2,1,1990,1927,62,1,-4,5,-4,-4,840,2,2,6,10,-4,-4,-4,-4,5,3,840,62,1,1927,4,4,1990
1,1,1990,1929,61,1,-4,-1,-4,-4,840,2,2,8,8,-4,-4,-4,-4,5,3,840,61,1,1929,5,4,1990
3,2,1990,1956,35,2,-4,-1,-4,-4,840,2,2,5,8,-4,-4,-4,-4,3,2,840,35,2,1956,3,3,1990
2,2,1990,1956,33,2,-4,8,-4,-4,840,2,2,8,5,-4,-4,-4,-4,2,2,840,33,2,1956,4,3,1990
2,2,1990,1928,62,-2,-4,5,-4,-4,840,2,1,8,8,-4,-4,-4,-4,5,3,840,62,-2,1928,4,3,1990
2,1,1990,1920,70,2,-4,8,-4,-4,840,2,1,10,9,-4,-4,-4,-4,6,3,840,70,2,1920,4,4,1990
2,1,1990,1917,72,2,-4,5,-4,-4,840,2,1,5,8,-4,-4,-4,-4,6,3,840,72,2,1917,4,4,1990
2,1,1990,1947,42,2,-4,5,-4,-4,840,2,1,9,9,-4,-4,-4,-4,3,2,840,42,2,1947,4,4,1990
2,2,1990,1959,31,2,-4,5,-4,-4,840,2,-1,9,8,-4,-4,-4,-4,2,2,840,31,2,1959,4,3,1990
1,1,1990,1958,31,1,-4,5,-4,-4,840,2,2,8,10,-4,-4,-4,-4,2,2,840,31,1,1958,5,4,1990
3,2,1990,1930,59,1,-4,5,-4,-4,840,2,1,9,8,-4,-4,-4,-4,5,3,840,59,1,1930,3,3,1990
1,2,1990,1946,44,-2,-4,6,-4,-4,840,2,1,9,8,-4,-4,-4,-4,3,2,840,44,-2,1946,5,3,1990
4,3,1990,1934,56,1,-4,6,-4,-4,840,2,1,4,7,-4,-4,-4,-4,5,3,840,56,1,1934,2,2,1990
5,3,1990,1915,74,2,-4,-1,-4,-4,840,2,1,7,4,-4,-4,-4,-4,6,3,840,74,2,1915,1,2,1990
2,2,1990,1969,20,2,-4,8,-4,-4,840,2,2,7,7,-4,-4,-4,-4,1,1,840,20,2,1969,4,3,1990
1,2,1990,1956,34,2,-4,5,-4,-4,840,2,2,8,8,-4,-4,-4,-4,2,2,840,34,2,1956,5,3,1990
2,2,1990,1961,29,1,-4,5,-4,-4,840,2,1,8,7,-4,-4,-4,-4,2,1,840,29,1,1961,4,3,1990
2,2,1990,1961,28,1,-4,5,-4,-4,840,2,2,7,9,-4,-4,-4,-4,2,1,840,28,1,1961,4,3,1990
3,1,1990,1916,74,2,-4,-1,-4,-4,840,2,-1,10,9,-4,-4,-4,-4,6,3,840,74,2,1916,3,4,1990
2,1,1990,1909,81,2,-4,4,-4,-4,840,2,1,5,8,-4,-4,-4,-4,6,3,840,81,2,1909,4,4,1990
1,2,1990,1953,36,-2,-4,5,-4,-4,840,2,2,8,8,-4,-4,-4,-4,3,2,840,36,-2,1953,5,3,1990
2,2,1990,1927,63,1,-4,5,-4,-4,840,2,1,9,8,-4,-4,-4,-4,5,3,840,63,1,1927,4,3,1990
1,3,1990,1964,36,2,-4,5,-4,-4,840,2,2,8,9,-4,-4,-4,-4,3,2,840,36,2,1964,5,2,1990
1,1,1990,1951,38,1,-4,10,-4,-4,840,2,1,8,8,-4,-4,-4,-4,3,2,840,38,1,1951,5,4,1990
3,2,1990,1917,73,2,-4,8,-4,-4,840,2,1,9,-1,-4,-4,-4,-4,6,3,840,73,2,1917,3,3,1990
1,1,1990,1945,45,2,-4,6,-4,-4,840,2,2,8,3,-4,-4,-4,-4,4,2,840,45,2,1945,5,4,1990
2,1,1990,1921,68,2,-4,10,-4,-4,840,2,2,5,4,-4,-4,-4,-4,6,3,840,68,2,1921,4,4,1990
1,4,1990,1963,26,1,-4,7,-4,-4,840,2,2,8,3,-4,-4,-4,-4,2,1,840,26,1,1963,5,1,1990
3,2,1990,1934,55,1,-4,8,-4,-4,840,2,2,7,2,-4,-4,-4,-4,5,3,840,55,1,1934,3,3,1990
2,2,1990,1948,41,2,-4,5,-4,-4,840,2,2,6,2,-4,-4,-4,-4,3,2,840,41,2,1948,4,3,1990
2,3,1990,1953,36,1,-4,5,-4,-4,840,2,2,7,7,-4,-4,-4,-4,3,2,840,36,1,1953,4,2,1990
4,-2,1990,1936,54,2,-4,5,-4,-4,840,2,2,6,6,-4,-4,-4,-4,4,3,840,54,2,1936,2,7,1990
1,-2,1990,1940,50,1,-4,7,-4,-4,840,2,1,5,5,-4,-4,-4,-4,4,3,840,50,1,1940,5,7,1990
2,2,1990,1950,39,2,-4,5,-4,-4,840,2,1,7,10,-4,-4,-4,-4,3,2,840,39,2,1950,4,3,1990
1,1,1990,1962,28,1,-4,7,-4,-4,840,2,1,10,10,-4,-4,-4,-4,2,1,840,28,1,1962,5,4,1990
3,1,1990,1924,66,2,-4,-1,-4,-4,840,2,1,8,8,-4,-4,-4,-4,6,3,840,66,2,1924,3,4,1990
4,2,1990,1927,62,1,-4,6,-4,-4,840,2,2,4,4,-4,-4,-4,-4,5,3,840,62,1,1927,2,3,1990
3,2,1990,1931,59,1,-4,-1,-4,-4,840,2,1,9,8,-4,-4,-4,-4,5,3,840,59,1,1931,3,3,1990
1,3,1990,1955,35,2,-4,2,-4,-4,840,2,1,6,7,-4,-4,-4,-4,3,2,840,35,2,1955,5,2,1990
3,-2,1990,1930,60,2,-4,4,-4,-4,840,2,1,9,8,-4,-4,-4,-4,5,3,840,60,2,1930,3,7,1990
3,1,1990,1928,61,-2,-4,5,-4,-4,840,2,1,10,9,-4,-4,-4,-4,5,3,840,61,-2,1928,3,4,1990
4,1,1990,1935,55,1,-4,-1,-4,-4,840,2,2,8,4,-4,-4,-4,-4,5,3,840,55,1,1935,2,4,1990
2,2,1990,1930,60,1,-4,7,-4,-4,840,2,1,7,7,-4,-4,-4,-4,5,3,840,60,1,1930,4,3,1990
3,1,1990,1932,58,1,-4,5,-4,-4,840,2,-1,9,8,-4,-4,-4,-4,5,3,840,58,1,1932,3,4,1990
2,1,1990,1947,43,2,-4,-1,-4,-4,840,2,1,7,7,-4,-4,-4,-4,3,2,840,43,2,1947,4,4,1990
3,2,1990,1935,54,1,-4,8,-4,-4,840,2,2,7,9,-4,-4,-4,-4,4,3,840,54,1,1935,3,3,1990
1,3,1990,1966,24,1,-4,5,-4,-4,840,2,1,8,9,-4,-4,-4,-4,1,1,840,24,1,1966,5,2,1990
1,1,1990,1947,42,1,-4,5,-4,-4,840,2,1,10,10,-4,-4,-4,-4,3,2,840,42,1,1947,5,4,1990
3,2,1990,1950,39,2,-4,7,-4,-4,840,2,1,9,9,-4,-4,-4,-4,3,2,840,39,2,1950,3,3,1990
2,-2,1990,1948,42,1,-4,4,-4,-4,840,2,2,7,4,-4,-4,-4,-4,3,2,840,42,1,1948,4,7,1990
2,4,1990,1959,30,1,-4,4,-4,-4,840,2,2,9,8,-4,-4,-4,-4,2,2,840,30,1,1959,4,1,1990
1,1,1990,1935,54,1,-4,7,-4,-4,840,2,2,10,10,-4,-4,-4,-4,4,3,840,54,1,1935,5,4,1990
3,1,1990,1939,51,1,-4,8,-4,-4,840,2,1,9,8,-4,-4,-4,-4,4,3,840,51,1,1939,3,4,1990
1,2,1990,1955,35,2,-4,5,-4,-4,840,2,1,8,10,-4,-4,-4,-4,3,2,840,35,2,1955,5,3,1990
3,1,1990,1932,58,1,-4,5,-4,-4,840,2,1,7,9,-4,-4,-4,-4,5,3,840,58,1,1932,3,4,1990
2,2,1990,1952,37,1,-4,5,-4,-4,840,2,1,7,9,-4,-4,-4,-4,3,2,840,37,1,1952,4,3,1990
2,1,1990,1953,37,1,-4,5,-4,-4,840,2,1,9,9,-4,-4,-4,-4,3,2,840,37,1,1953,4,4,1990
3,1,1990,1952,37,1,-4,5,-4,-4,840,2,1,7,7,-4,-4,-4,-4,3,2,840,37,1,1952,3,4,1990
2,1,1990,1951,38,2,-4,5,-4,-4,840,2,2,10,10,-4,-4,-4,-4,3,2,840,38,2,1951,4,4,1990
3,3,1990,1918,71,1,-4,7,-4,-4,840,2,2,4,9,-4,-4,-4,-4,6,3,840,71,1,1918,3,2,1990
1,2,1990,1952,37,2,-4,8,-4,-4,840,2,2,8,8,-4,-4,-4,-4,3,2,840,37,2,1952,5,3,1990
2,1,1990,1918,71,1,-4,3,-4,-4,840,2,2,9,9,-4,-4,-4,-4,6,3,840,71,1,1918,4,4,1990
3,2,1990,1924,66,1,-4,6,-4,-4,840,2,2,5,10,-4,-4,-4,-4,6,3,840,66,1,1924,3,3,1990
3,2,1990,1934,55,2,-4,7,-4,-4,840,2,2,7,7,-4,-4,-4,-4,5,3,840,55,2,1934,3,3,1990
1,-2,1990,1954,36,2,-4,4,-4,-4,840,2,2,7,7,-4,-4,-4,-4,3,2,840,36,2,1954,5,7,1990
1,2,1990,1965,24,2,-4,7,-4,-4,840,2,2,9,10,-4,-4,-4,-4,1,1,840,24,2,1965,5,3,1990
1,3,1990,1932,57,2,-4,4,-4,-4,840,2,2,9,9,-4,-4,-4,-4,5,3,840,57,2,1932,5,2,1990
1,2,1990,1943,46,1,-4,6,-4,-4,840,2,2,7,8,-4,-4,-4,-4,4,2,840,46,1,1943,5,3,1990
1,1,1990,1931,58,2,-4,8,-4,-4,840,2,1,10,10,-4,-4,-4,-4,5,3,840,58,2,1931,5,4,1990
2,1,1990,1947,42,2,-4,5,-4,-4,840,2,2,10,10,-4,-4,-4,-4,3,2,840,42,2,1947,4,4,1990
1,1,1990,1958,31,2,-4,5,-4,-4,840,2,2,8,8,-4,-4,-4,-4,2,2,840,31,2,1958,5,4,1990
1,2,1990,1953,37,2,-4,8,-4,-4,840,2,2,9,6,-4,-4,-4,-4,3,2,840,37,2,1953,5,3,1990
1,2,1990,1947,43,1,-4,5,-4,-4,840,2,2,8,5,-4,-4,-4,-4,3,2,840,43,1,1947,5,3,1990
1,1,1990,1949,40,1,-4,8,-4,-4,840,2,2,10,10,-4,-4,-4,-4,3,2,840,40,1,1949,5,4,1990
1,3,1990,1936,53,1,-4,6,-4,-4,840,2,1,8,8,-4,-4,-4,-4,4,3,840,53,1,1936,5,2,1990
2,4,1990,1938,51,2,-4,8,-4,-4,840,2,1,7,7,-4,-4,-4,-4,4,3,840,51,2,1938,4,1,1990
1,2,1990,1957,32,2,-4,7,-4,-4,840,2,1,7,7,-4,-4,-4,-4,2,2,840,32,2,1957,5,3,1990
1,3,1990,1965,25,1,-4,4,-4,-4,840,2,2,7,6,-4,-4,-4,-4,2,1,840,25,1,1965,5,2,1990
2,1,1990,1928,62,2,-4,5,-4,-4,840,2,1,10,10,-4,-4,-4,-4,5,3,840,62,2,1928,4,4,1990
2,1,1990,1956,33,1,-4,6,-4,-4,840,2,2,10,10,-4,-4,-4,-4,2,2,840,33,1,1956,4,4,1990
2,-1,1990,1942,48,2,-4,5,-4,-4,840,2,2,6,5,-4,-4,-4,-4,4,2,840,48,2,1942,4,6,1990
2,2,1990,1961,28,1,-4,7,-4,-4,840,2,2,8,9,-4,-4,-4,-4,2,1,840,28,1,1961,4,3,1990
1,1,1990,1967,22,2,-4,-1,-4,-4,840,2,1,10,10,-4,-4,-4,-4,1,1,840,22,2,1967,5,4,1990
3,3,1990,1952,38,1,-4,3,-4,-4,840,2,2,7,6,-4,-4,-4,-4,3,2,840,38,1,1952,3,2,1990
2,-2,1990,1957,32,2,-4,5,-4,-4,840,2,1,8,8,-4,-4,-4,-4,2,2,840,32,2,1957,4,7,1990
2,2,1990,1950,40,1,-4,5,-4,-4,840,2,1,9,8,-4,-4,-4,-4,3,2,840,40,1,1950,4,3,1990
1,2,1990,1920,69,2,-4,5,-4,-4,840,2,1,9,8,-4,-4,-4,-4,6,3,840,69,2,1920,5,3,1990
1,1,1990,1951,39,2,-4,5,-4,-4,840,2,1,10,10,-4,-4,-4,-4,3,2,840,39,2,1951,5,4,1990
1,2,1990,1939,50,1,-4,7,-4,-4,840,2,2,8,7,-4,-4,-4,-4,4,3,840,50,1,1939,5,3,1990
2,1,1990,1942,48,1,-4,5,-4,-4,840,2,2,9,9,-4,-4,-4,-4,4,2,840,48,1,1942,4,4,1990
2,1,1990,1941,48,2,-4,8,-4,-4,840,2,1,10,7,-4,-4,-4,-4,4,2,840,48,2,1941,4,4,1990
3,1,1990,1966,24,1,-4,5,-4,-4,840,2,2,2,10,-4,-4,-4,-4,1,1,840,24,1,1966,3,4,1990
1,1,1990,1965,24,1,-4,6,-4,-4,840,2,1,9,9,-4,-4,-4,-4,1,1,840,24,1,1965,5,4,1990
3,2,1990,1931,58,1,-4,3,-4,-4,840,2,1,8,8,-4,-4,-4,-4,5,3,840,58,1,1931,3,3,1990
3,2,1990,1953,36,1,-4,4,-4,-4,840,2,1,6,8,-4,-4,-4,-4,3,2,840,36,1,1953,3,3,1990
3,2,1990,1959,30,2,-4,4,-4,-4,840,2,1,8,9,-4,-4,-4,-4,2,2,840,30,2,1959,3,3,1990
1,1,1990,1953,36,2,-4,10,-4,-4,840,2,1,9,6,-4,-4,-4,-4,3,2,840,36,2,1953,5,4,1990
2,1,1990,1930,50,2,-4,5,-4,-4,840,2,1,8,7,-4,-4,-4,-4,4,3,840,50,2,1930,4,4,1990
1,2,1990,1916,73,2,-4,5,-4,-4,840,2,1,9,7,-4,-4,-4,-4,6,3,840,73,2,1916,5,3,1990
2,1,1990,1945,44,1,-4,5,-4,-4,840,2,1,7,8,-4,-4,-4,-4,3,2,840,44,1,1945,4,4,1990
1,1,1990,1956,33,1,-4,4,-4,-4,840,2,1,8,9,-4,-4,-4,-4,2,2,840,33,1,1956,5,4,1990
2,2,1990,1962,27,1,-4,7,-4,-4,840,2,1,6,7,-4,-4,-4,-4,2,1,840,27,1,1962,4,3,1990
1,2,1990,1938,51,2,-4,6,-4,-4,840,2,2,9,9,-4,-4,-4,-4,4,3,840,51,2,1938,5,3,1990
2,2,1990,1919,70,2,-4,5,-4,-4,840,2,1,9,9,-4,-4,-4,-4,6,3,840,70,2,1919,4,3,1990
1,3,1990,1928,62,2,-4,5,-4,-4,840,2,1,5,9,-4,-4,-4,-4,5,3,840,62,2,1928,5,2,1990
2,2,1990,1924,65,1,-4,5,-4,-4,840,2,1,9,8,-4,-4,-4,-4,6,3,840,65,1,1924,4,3,1990
2,1,1990,1945,45,1,-4,-1,-4,-4,840,2,1,10,9,-4,-4,-4,-4,4,2,840,45,1,1945,4,4,1990
1,1,1990,1924,66,1,-4,5,-4,-4,840,2,-1,10,10,-4,-4,-4,-4,6,3,840,66,1,1924,5,4,1990
5,3,1990,1907,83,1,-4,-1,-4,-4,840,2,2,6,10,-4,-4,-4,-4,6,3,840,83,1,1907,1,2,1990
3,2,1990,1918,71,2,-4,5,-4,-4,840,2,2,7,6,-4,-4,-4,-4,6,3,840,71,2,1918,3,3,1990
1,2,1990,1960,29,1,-4,8,-4,-4,840,2,2,8,10,-4,-4,-4,-4,2,1,840,29,1,1960,5,3,1990
5,2,1990,1909,81,1,-4,-1,-4,-4,840,2,2,4,4,-4,-4,-4,-4,6,3,840,81,1,1909,1,3,1990
1,2,1990,1968,22,2,-4,5,-4,-4,840,2,2,9,7,-4,-4,-4,-4,1,1,840,22,2,1968,5,3,1990
3,1,1990,1918,72,2,-4,5,-4,-4,840,2,2,7,4,-4,-4,-4,-4,6,3,840,72,2,1918,3,4,1990
1,1,1990,1970,20,1,-4,5,-4,-4,840,2,1,8,7,-4,-4,-4,-4,1,1,840,20,1,1970,5,4,1990
1,2,1990,1945,45,1,-4,5,-4,-4,840,2,1,4,9,-4,-4,-4,-4,4,2,840,45,1,1945,5,3,1990
2,1,1990,1966,24,2,-4,4,-4,-4,840,2,1,8,8,-4,-4,-4,-4,1,1,840,24,2,1966,4,4,1990
2,1,1990,1940,50,2,-4,6,-4,-4,840,2,1,9,9,-4,-4,-4,-4,4,3,840,50,2,1940,4,4,1990
2,2,1990,1951,39,1,-4,6,-4,-4,840,2,2,9,6,-4,-4,-4,-4,3,2,840,39,1,1951,4,3,1990
1,1,1990,1945,45,2,-4,5,-4,-4,840,2,1,6,6,-4,-4,-4,-4,4,2,840,45,2,1945,5,4,1990
1,2,1990,1955,35,1,-4,4,-4,-4,840,2,2,7,5,-4,-4,-4,-4,3,2,840,35,1,1955,5,3,1990
2,3,1990,1931,59,1,-4,5,-4,-4,840,2,2,7,7,-4,-4,-4,-4,5,3,840,59,1,1931,4,2,1990
2,1,1990,1928,61,2,-4,5,-4,-4,840,2,1,8,10,-4,-4,-4,-4,5,3,840,61,2,1928,4,4,1990
3,1,1990,1925,65,2,-4,5,-4,-4,840,2,2,7,5,-4,-4,-4,-4,6,3,840,65,2,1925,3,4,1990
1,1,1990,1939,50,2,-4,4,-4,-4,840,2,1,9,8,-4,-4,-4,-4,4,3,840,50,2,1939,5,4,1990
2,2,1990,1950,40,1,-4,4,-4,-4,840,2,2,6,1,-4,-4,-4,-4,3,2,840,40,1,1950,4,3,1990
2,2,1990,1937,53,2,-4,5,-4,-4,840,2,1,8,6,-4,-4,-4,-4,4,3,840,53,2,1937,4,3,1990
2,2,1990,1934,56,1,-4,5,-4,-4,840,2,2,7,8,-4,-4,-4,-4,5,3,840,56,1,1934,4,3,1990
2,1,1990,1955,35,1,-4,4,-4,-4,840,2,2,8,6,-4,-4,-4,-4,3,2,840,35,1,1955,4,4,1990
2,2,1990,1964,26,2,-4,-1,-4,-4,840,2,1,6,8,-4,-4,-4,-4,2,1,840,26,2,1964,4,3,1990
1,2,1990,1923,67,2,-4,6,-4,-4,840,2,1,5,7,-4,-4,-4,-4,6,3,840,67,2,1923,5,3,1990
2,2,1990,1911,78,1,-4,5,-4,-4,840,2,2,8,6,-4,-4,-4,-4,6,3,840,78,1,1911,4,3,1990
1,2,1990,1957,32,2,-4,5,-4,-4,840,2,2,7,6,-4,-4,-4,-4,2,2,840,32,2,1957,5,3,1990
4,2,1990,1910,79,1,-4,-1,-4,-4,840,2,2,5,5,-4,-4,-4,-4,6,3,840,79,1,1910,2,3,1990
2,1,1990,1942,48,1,-4,8,-4,-4,840,2,1,7,4,-4,-4,-4,-4,4,2,840,48,1,1942,4,4,1990
2,3,1990,1926,64,2,-4,5,-4,-4,840,2,1,6,5,-4,-4,-4,-4,5,3,840,64,2,1926,4,2,1990
1,2,1990,1935,55,1,-4,10,-4,-4,840,2,2,10,10,-4,-4,-4,-4,5,3,840,55,1,1935,5,3,1990
4,1,1990,1926,64,1,-4,-1,-4,-4,840,2,2,5,1,-4,-4,-4,-4,5,3,840,64,1,1926,2,4,1990
2,2,1990,1928,62,2,-4,5,-4,-4,840,2,1,9,8,-4,-4,-4,-4,5,3,840,62,2,1928,4,3,1990
1,2,1990,1960,29,1,-4,5,-4,-4,840,2,1,9,8,-4,-4,-4,-4,2,1,840,29,1,1960,5,3,1990
1,2,1990,1954,35,1,-4,6,-4,-4,840,2,2,8,7,-4,-4,-4,-4,3,2,840,35,1,1954,5,3,1990
2,1,1990,1951,39,1,-4,5,-4,-4,840,2,2,9,8,-4,-4,-4,-4,3,2,840,39,1,1951,4,4,1990
2,2,1990,1912,78,2,-4,5,-4,-4,840,2,1,9,9,-4,-4,-4,-4,6,3,840,78,2,1912,4,3,1990
2,1,1990,1952,38,1,-4,5,-4,-4,840,2,2,9,10,-4,-4,-4,-4,3,2,840,38,1,1952,4,4,1990
1,1,1990,1940,50,1,-4,3,-4,-4,840,2,1,10,9,-4,-4,-4,-4,4,3,840,50,1,1940,5,4,1990
2,3,1990,1922,68,2,-4,5,-4,-4,840,2,1,5,6,-4,-4,-4,-4,6,3,840,68,2,1922,4,2,1990
