year,trust,sex,age,partyid,wrkstat,happy,degree,realinc,health,life,satfin,polviews,educ
1980,2,2,20,4,1,2,1,35121,2,2,2,5,12
1980,2,1,30,2,1,3,1,28323,3,3,3,4,12
1980,3,2,75,6,7,1,0,9819,1,2,1,6,8
1980,2,2,62,5,7,2,3,35121,3,2,1,5,16
1980,1,2,49,1,7,1,0,20770,3,2,3,6,8
1980,2,1,81,1,5,3,1,5287,2,3,2,4,12
1980,2,2,43,5,7,2,0,20770,1,1,3,6,7
1980,2,1,23,4,2,3,0,24547,1,1,3,2,9
1980,1,2,52,0,1,1,1,56647,1,1,2,5,12
1980,1,2,56,7,1,2,2,56647,2,1,2,1,16
1980,2,2,36,5,7,1,1,56647,1,1,2,2,14
1980,1,2,60,6,7,2,3,28323,2,1,2,4,16
1980,1,2,85,6,5,2,0,NA,3,2,1,3,10
1980,1,1,64,6,1,1,1,32100,2,2,1,4,12
1980,2,2,50,0,7,3,1,56647,3,2,2,3,12
1980,2,1,53,3,1,1,0,128141,2,1,3,5,10
1980,1,2,83,5,7,2,0,56647,3,2,1,2,12
1980,1,2,84,5,7,1,3,8308,4,1,1,5,16
1980,1,2,54,1,1,2,1,32100,2,1,2,5,12
1980,1,2,36,2,1,1,1,28323,1,1,3,3,15
1980,1,2,21,2,1,2,1,56647,1,1,1,4,12
1980,1,2,57,6,7,2,1,NA,1,1,1,4,14
1980,2,1,37,5,1,1,3,56647,1,1,2,5,18
1980,2,2,33,5,1,2,1,28323,2,2,3,3,12
1980,1,1,43,0,1,2,1,56647,2,1,2,3,13
1980,1,2,35,1,1,2,1,56647,1,2,2,4,13
1980,1,2,28,6,8,2,3,24547,3,1,3,6,16
1980,1,2,45,3,1,2,0,13595,3,3,2,4,10
1980,2,2,31,1,1,1,1,32100,1,1,2,6,12
1980,2,2,43,3,1,2,1,28323,4,2,3,4,12
1980,1,1,35,1,1,2,1,20770,1,2,3,1,12
1980,2,2,27,2,1,3,1,11329,3,3,2,6,12
1980,2,2,40,1,1,2,1,24547,1,1,2,4,12
1980,2,1,33,3,1,2,1,56647,2,2,1,5,15
1980,2,2,26,1,1,3,3,13595,2,1,3,3,18
1980,1,2,39,6,1,2,1,56647,2,2,2,6,13
1980,1,2,49,1,1,2,1,NA,1,2,1,5,12
1980,2,2,65,1,7,1,0,NA,3,2,1,4,10
1980,1,2,38,1,6,1,1,NA,1,1,1,2,12
1980,1,1,21,5,1,2,1,20770,1,2,3,6,13
1980,1,1,29,1,4,2,3,35121,1,1,3,3,16
1980,2,1,30,1,1,2,3,35121,1,1,3,2,16
1980,3,1,21,3,1,2,1,13595,1,1,2,5,13
1980,1,2,36,2,1,2,3,20770,2,2,2,2,17
1980,1,1,21,5,1,2,1,28323,1,1,1,6,14
1980,2,1,57,5,3,1,2,56647,1,2,2,5,14
1980,2,1,35,1,1,3,3,32100,1,2,3,2,18
1980,1,1,33,1,6,2,3,32100,2,2,2,5,18
1980,1,2,55,0,6,2,1,13595,2,1,3,4,13
1980,2,2,19,3,6,1,0,3021,3,1,2,3,8
1980,2,2,33,1,1,1,1,16994,2,2,1,6,13
1980,3,1,28,0,1,3,3,28323,2,1,2,3,16
1980,1,1,53,6,1,3,2,28323,2,1,3,6,14
1980,2,1,32,1,4,2,1,20770,1,1,2,4,14
1980,2,2,47,1,7,3,4,5287,4,3,3,5,15
1980,2,2,22,1,1,2,1,32100,1,1,2,2,12
1980,2,2,19,4,7,1,0,20770,2,2,2,NA,10
1980,2,2,41,3,6,2,1,8308,2,1,3,5,13
1980,1,1,65,0,5,1,1,16994,2,1,2,2,9
1980,1,1,46,2,1,2,1,32100,2,2,3,5,14
1980,1,2,31,2,1,1,2,20770,3,1,2,3,15
1980,1,2,21,1,7,2,1,9819,3,2,2,4,12
1980,1,2,70,1,1,1,1,32100,1,1,1,4,14
1980,1,1,26,3,1,2,1,56647,2,2,1,4,16
1980,1,2,49,6,1,2,1,20770,3,2,2,3,14
1980,1,2,25,5,1,1,1,56647,1,2,2,5,14
1980,1,2,63,1,7,2,1,8308,3,1,1,5,12
1980,2,2,21,3,1,1,1,11329,1,2,2,3,13
1980,1,1,32,4,1,2,3,5287,1,1,3,2,16
1980,1,1,32,6,1,1,3,20770,1,1,1,6,16
1980,1,1,29,0,2,2,3,16994,1,1,2,3,17
1980,1,1,25,0,2,2,3,5287,1,1,3,2,17
1980,2,1,32,1,1,2,1,56647,1,1,3,4,15
1980,2,1,21,4,1,3,1,16994,2,1,2,6,12
1980,3,1,30,0,1,1,1,35121,2,1,3,2,16
1980,2,2,22,6,1,1,1,755,1,1,1,5,16
1980,1,2,30,6,1,1,1,35121,1,2,1,2,12
1980,2,2,34,4,2,3,3,755,2,1,3,3,18
1980,2,1,63,2,5,3,1,5287,3,1,3,3,12
1980,1,2,26,4,1,1,1,16994,2,1,2,4,13
1980,1,1,24,1,2,2,1,13595,2,2,2,2,14
1980,NA,1,89,5,2,1,4,56647,1,1,1,4,19
1980,1,2,43,1,7,2,3,32100,2,2,2,4,16
1980,1,2,42,0,1,2,1,NA,3,1,1,6,12
1980,2,2,34,3,1,3,1,13595,2,3,3,4,12
1980,2,1,31,1,1,2,1,28323,2,2,1,4,12
1980,2,1,33,2,1,3,3,8308,3,2,3,4,16
1980,2,2,28,3,2,2,3,28323,3,2,3,5,14
1980,1,2,61,1,7,1,4,35121,4,2,2,4,18
1980,1,2,29,1,1,2,3,35121,1,1,1,2,16
1980,2,1,69,4,5,1,1,28323,1,1,1,4,13
1980,1,1,30,1,2,2,4,3021,1,1,3,2,20
1980,1,1,35,2,1,2,4,13595,1,1,1,3,18
1980,1,2,38,2,7,2,1,13595,1,1,2,2,13
1980,2,2,65,6,7,1,3,56647,1,1,1,6,16
1980,1,2,NA,3,2,2,1,NA,1,1,1,4,13
1980,2,1,33,0,1,2,1,128141,1,1,2,4,15
1980,2,1,37,2,1,2,1,35121,1,2,2,3,13
1980,1,1,23,3,1,2,1,20770,2,1,2,4,12
1980,2,1,64,5,1,1,2,35121,2,1,1,3,14
1980,1,2,27,6,2,2,2,28323,2,2,2,5,14
1980,1,2,33,7,6,2,2,56647,2,1,2,6,14
1980,1,2,62,5,7,2,1,32100,3,1,2,4,12
1980,1,2,23,3,1,1,2,56647,3,2,1,4,13
1980,1,1,72,5,5,1,3,16994,2,1,1,5,16
1980,1,2,69,2,5,2,0,3021,3,2,2,4,8
1980,1,2,82,1,7,3,0,8308,3,3,2,4,3
1980,1,1,80,6,5,1,0,5287,1,1,1,6,8
1980,1,2,49,2,7,2,1,3021,1,2,2,4,12
1980,1,2,37,2,1,2,3,28323,2,1,1,4,16
1980,2,1,65,2,5,2,1,16994,4,1,1,1,12
1980,1,2,63,1,7,1,1,8308,1,2,2,6,12
1980,2,1,65,3,5,1,0,6798,2,1,1,4,6
1980,1,2,77,1,5,1,0,13595,2,2,2,4,11
1980,1,2,67,2,7,1,1,11329,1,1,1,4,12
1980,1,2,77,5,7,1,1,11329,2,1,1,6,12
1980,1,2,76,3,5,3,3,11329,1,1,2,4,16
1980,1,1,34,3,1,1,4,56647,1,2,2,4,18
1980,1,2,44,3,1,1,0,NA,2,NA,NA,NA,NA
1980,2,2,64,4,7,2,1,24547,2,2,NA,4,13
1980,1,2,31,2,7,2,1,13595,2,2,3,4,12
1980,1,2,28,5,1,2,1,56647,2,2,2,5,13
1980,3,1,33,3,1,2,4,128141,1,2,3,2,19
1980,1,1,53,1,1,1,4,56647,1,1,1,3,18
1980,1,1,47,5,1,2,4,56647,1,2,2,5,18
1980,1,2,37,1,6,1,3,56647,1,2,1,2,16
1980,2,1,57,4,1,2,4,128141,1,1,1,6,18
1980,1,2,50,0,2,1,1,13595,3,1,3,4,12
1980,2,2,23,3,7,3,0,755,1,2,3,4,11
1980,1,2,26,0,7,3,0,28323,2,2,2,3,11
1980,2,1,48,0,1,2,1,32100,3,2,2,4,12
1980,2,2,68,0,7,2,0,5287,3,1,2,4,7
1980,2,1,66,0,5,1,0,16994,4,2,2,4,5
1980,2,1,34,6,7,2,0,3021,2,2,3,5,10
1980,2,1,57,5,1,3,0,35121,3,3,2,4,8
1980,2,1,58,1,1,2,1,16994,2,2,2,4,12
1980,2,2,65,1,1,2,1,20770,2,2,1,4,12
1980,3,2,54,0,7,2,0,NA,4,1,1,4,9
1980,2,2,25,3,2,2,1,20770,3,2,3,4,13
1980,3,1,24,3,1,1,1,20770,1,1,2,2,12
1980,1,2,67,6,5,2,0,6798,1,2,3,5,11
1980,1,1,33,1,1,1,1,11329,1,1,1,2,14
1980,2,1,32,0,1,2,1,24547,2,2,3,5,13
1980,2,2,59,6,2,2,1,5287,4,1,3,NA,12
1980,1,1,58,5,2,2,1,3021,2,2,2,4,14
1980,1,2,66,1,7,1,1,13595,3,2,2,4,12
1980,1,2,26,2,1,1,1,NA,1,2,2,3,12
1980,1,1,25,5,1,2,1,35121,1,2,1,3,12
1980,2,1,29,1,1,2,1,24547,1,2,1,4,12
1980,2,2,80,4,7,2,0,9819,3,2,2,NA,7
1980,2,2,67,5,5,2,1,6798,1,1,2,4,12
1980,2,1,74,1,5,2,0,9819,3,1,3,4,8
1980,NA,1,86,3,5,2,0,5287,2,1,1,NA,3
1980,2,1,27,1,1,2,1,32100,4,2,2,4,12
1980,1,1,69,2,5,2,0,6798,4,2,1,4,8
1980,1,1,46,5,4,2,1,56647,2,1,3,4,12
1980,NA,2,70,NA,7,2,0,NA,3,2,3,NA,9
1980,1,1,58,2,5,2,0,5287,3,2,2,4,8
1980,1,2,53,0,7,1,1,28323,4,1,2,4,12
1980,1,2,66,1,7,2,0,13595,3,NA,2,3,8
1980,2,2,61,0,7,2,1,8308,3,2,2,4,12
1980,2,2,42,1,7,2,0,13595,2,2,3,4,10
1980,1,1,40,3,1,2,4,24547,1,1,3,4,17
1980,2,2,52,1,1,1,1,16994,2,2,1,4,12
1980,2,2,29,1,2,2,2,28323,2,2,3,5,14
1980,1,1,39,1,1,2,1,16994,2,2,2,4,12
1980,1,2,78,1,7,2,0,5287,3,2,2,4,4
1980,1,2,32,2,7,2,1,20770,2,1,2,3,12
1980,1,2,79,3,5,2,0,9819,1,1,1,4,8
1980,1,1,42,4,1,2,1,11329,1,2,3,5,15
1980,2,1,49,5,8,2,0,20770,3,2,1,5,6
1980,2,2,31,1,7,3,0,13595,3,1,3,4,8
1980,2,1,20,1,4,3,1,28323,1,2,3,5,12
1980,2,1,35,2,1,3,1,24547,3,2,2,5,10
1980,2,2,53,2,7,3,0,8308,3,3,3,5,10
1980,2,2,63,3,7,2,0,8308,3,2,2,4,8
1980,2,2,63,6,7,2,0,5287,3,2,1,4,3
1980,1,1,51,2,1,2,0,24547,4,1,2,6,7
1980,1,1,60,3,1,2,1,28323,2,1,1,4,12
1980,2,1,37,0,1,1,0,3021,2,2,1,7,7
1980,2,1,62,4,1,2,0,28323,2,2,1,3,7
1980,1,1,22,1,1,1,1,128141,2,2,2,3,15
1980,2,2,74,6,7,1,0,8308,4,2,2,4,9
1980,1,2,57,6,1,1,1,128141,2,1,1,4,15
1980,2,1,55,1,8,2,0,11329,4,2,2,4,7
1980,2,1,32,1,1,2,1,56647,1,2,1,5,12
1980,3,2,28,1,3,1,2,24547,1,1,2,4,14
1980,2,1,31,3,1,2,1,35121,3,2,2,5,12
1980,1,2,66,4,7,2,1,13595,4,2,1,5,12
1980,2,2,50,2,1,2,0,9819,2,1,1,6,10
1980,2,2,21,4,7,2,1,56647,2,2,1,2,12
1980,2,1,45,4,1,2,0,56647,3,2,2,4,9
1980,1,2,46,5,1,1,1,128141,2,1,2,5,15
1980,2,1,67,1,5,1,1,20770,2,2,2,5,12
1980,2,2,29,2,2,2,1,28323,1,2,1,6,14
1980,2,2,24,2,7,2,1,11329,2,2,2,4,12
1980,2,2,32,1,1,2,1,24547,2,2,1,3,12
1980,1,1,25,4,1,1,0,32100,1,2,3,5,9
1980,1,1,35,3,1,1,2,35121,1,1,1,6,14
1980,2,1,31,4,1,2,1,56647,2,2,2,4,14
1980,1,2,89,0,5,2,1,3021,1,2,1,NA,12
1980,1,1,29,3,1,1,1,35121,2,1,2,4,14
1980,2,2,22,5,1,1,1,32100,2,1,1,4,13
1980,1,1,27,1,6,2,1,28323,2,1,2,4,13
1980,1,2,22,1,7,1,3,24547,1,1,3,3,16
1980,2,1,47,3,1,NA,1,NA,2,NA,3,NA,12
1980,1,2,73,1,2,1,3,32100,1,1,3,NA,16
1980,1,2,22,NA,1,3,1,13595,3,2,2,3,12
1980,2,1,26,2,1,2,1,16994,2,1,3,6,12
1980,2,2,34,1,4,1,4,128141,2,1,3,2,18
1980,2,1,31,2,1,3,0,20770,1,1,3,1,10
1980,1,1,33,0,1,2,1,20770,2,1,3,1,12
1980,2,2,27,1,7,2,1,16994,2,2,3,4,12
1980,2,2,59,3,7,2,0,NA,4,2,2,NA,11
1980,1,2,42,3,1,2,1,NA,2,2,3,6,12
1980,1,1,46,2,1,1,1,28323,2,2,3,4,12
1980,1,2,39,2,1,2,1,16994,1,1,3,5,13
1980,2,2,45,1,1,2,0,20770,1,1,1,2,10
1980,1,2,45,2,1,1,1,56647,2,1,1,6,12
1980,3,1,53,6,1,1,2,56647,2,2,1,4,14
1980,3,2,62,3,7,2,0,3021,3,1,1,NA,6
1980,1,1,45,3,1,1,1,56647,3,1,2,4,12
1980,1,1,65,2,3,1,0,NA,3,1,3,2,3
1980,1,2,52,1,1,2,1,28323,2,2,2,5,NA
1980,2,2,20,3,1,2,1,13595,1,1,3,4,12
1980,1,1,27,3,1,2,1,24547,1,1,2,3,15
1980,1,2,27,4,1,2,0,20770,1,1,2,2,10
1980,2,1,48,2,3,2,1,32100,2,2,3,4,11
1980,1,2,84,1,7,1,1,5287,2,2,1,4,13
1980,2,2,28,3,1,2,1,56647,2,1,2,4,12
1980,1,1,30,3,1,2,1,56647,3,1,2,4,13
1980,1,2,23,4,1,2,1,20770,2,1,2,2,12
1980,1,2,38,5,1,2,1,24547,2,1,2,5,15
1980,2,2,33,3,7,2,1,35121,2,1,2,5,12
1980,3,1,53,5,1,1,0,35121,2,1,2,5,9
1980,1,2,73,1,7,2,0,9819,4,2,1,2,11
1980,1,2,30,3,1,2,1,56647,1,1,2,3,12
1980,2,1,30,2,5,2,1,24547,2,1,1,5,14
1980,1,2,53,0,7,1,1,32100,2,1,2,4,12
1980,3,1,56,5,1,1,1,56647,1,2,2,4,12
1980,3,2,50,1,1,2,1,3021,1,1,3,NA,14
1980,2,1,33,4,1,2,2,128141,2,1,2,2,15
1980,2,2,26,1,1,2,0,9819,3,3,3,4,10
1980,2,1,51,1,8,2,2,8308,4,2,2,4,14
1980,1,1,65,1,5,1,0,28323,2,2,1,4,10
1980,1,1,77,0,5,1,0,8308,1,2,1,4,8
1980,1,1,35,1,1,1,3,24547,2,1,2,6,17
1980,1,1,55,1,1,1,1,128141,2,1,1,4,12
1980,1,2,40,5,7,1,1,56647,1,2,2,6,12
1980,3,2,24,3,7,2,1,20770,2,2,3,4,12
1980,1,1,69,6,5,1,2,35121,1,1,2,6,14
1980,1,2,69,1,7,1,3,56647,2,1,1,4,17
1980,1,1,68,5,1,3,0,28323,1,2,2,4,10
1980,1,2,46,6,1,2,1,11329,1,2,1,5,12
1980,1,2,48,1,7,1,0,56647,1,1,1,4,2
1980,1,1,57,1,1,1,0,128141,1,2,2,4,11
1980,1,1,37,6,1,1,4,56647,1,1,1,6,18
1980,2,1,29,5,1,2,3,128141,2,1,2,7,16
1980,2,2,71,6,7,1,1,24547,3,2,1,5,12
1980,2,2,21,3,1,1,0,20770,1,3,3,7,7
1980,1,2,41,1,2,1,1,9819,2,2,3,7,12
1980,2,1,30,3,1,2,1,24547,1,2,2,3,12
1980,1,1,29,5,1,2,1,35121,3,2,1,4,12
1980,2,2,84,5,7,2,3,6798,2,2,1,4,16
1980,2,1,57,6,8,2,0,28323,4,1,1,4,8
1980,1,2,46,4,2,2,0,NA,1,2,2,6,10
1980,1,2,19,1,6,1,1,20770,2,1,2,3,12
1980,1,2,20,2,7,3,0,24547,3,2,3,6,11
1980,1,2,60,5,8,2,0,3021,3,2,3,4,9
1980,3,2,36,1,7,1,3,24547,2,1,2,2,14
1980,1,2,77,6,7,2,1,20770,2,2,2,5,14
1980,1,2,66,6,1,2,0,11329,1,2,1,6,8
1980,2,2,34,5,1,1,3,13595,1,1,2,7,16
1980,1,2,72,5,7,2,0,11329,2,1,1,1,9
1980,1,2,32,3,2,1,1,28323,2,1,3,5,12
1980,3,1,46,3,1,2,0,32100,1,1,2,4,8
1980,1,1,68,3,5,1,0,28323,1,2,1,4,8
1980,2,2,28,2,7,1,1,56647,1,2,2,5,12
1980,1,2,26,1,1,2,1,11329,2,1,2,4,12
1980,1,1,40,5,1,1,1,128141,1,2,1,5,14
1980,1,2,62,5,7,1,1,35121,2,2,1,4,12
1980,2,1,33,3,1,2,1,24547,2,2,3,4,12
1980,1,2,31,3,3,2,1,24547,2,1,2,4,12
1980,2,1,24,4,4,2,1,20770,2,2,3,4,12
1980,1,1,47,3,1,1,1,20770,1,1,1,4,12
1980,1,1,28,2,1,2,1,24547,2,2,1,3,12
1980,1,1,25,2,4,2,1,11329,2,1,2,5,12
1980,1,1,66,2,4,1,0,8308,2,2,2,5,8
1980,1,1,54,1,4,3,0,28323,2,2,3,2,9
1980,2,2,40,0,7,2,0,16994,3,2,2,NA,7
1980,1,2,75,1,7,2,1,13595,3,2,1,2,15
1980,1,1,32,0,1,2,1,56647,2,2,2,4,10
1980,3,2,19,1,7,2,1,28323,2,2,2,4,12
1980,1,1,50,3,1,2,1,28323,3,1,1,4,12
1980,2,2,58,5,7,3,0,8308,4,3,2,4,8
1980,2,2,21,1,6,3,0,13595,3,2,2,5,8
1980,2,2,41,1,7,2,0,32100,2,2,1,4,10
1980,1,2,30,2,1,1,1,8308,1,2,2,3,12
1980,2,2,43,1,7,1,0,28323,1,2,1,4,9
1980,2,2,33,1,7,1,0,24547,2,1,1,4,12
1980,2,2,74,1,7,2,0,9819,4,1,2,2,9
1980,2,1,49,5,1,1,0,16994,1,2,2,4,9
1980,2,1,33,6,1,1,0,9819,2,1,3,NA,6
1980,2,1,40,0,1,2,0,24547,2,1,2,NA,8
1980,1,1,39,3,1,2,0,13595,3,1,2,2,10
1980,1,2,71,1,7,1,1,5287,4,3,3,6,13
1980,2,2,28,1,1,1,1,13595,2,3,3,4,12
1980,2,2,60,0,1,2,0,16994,3,1,3,5,10
1980,1,1,54,2,1,1,1,24547,2,1,2,6,12
1980,2,2,58,1,7,2,1,35121,2,2,2,5,12
1980,1,1,42,4,1,2,3,56647,3,2,2,NA,14
1980,1,2,29,1,7,1,1,32100,1,2,2,5,12
1980,2,2,65,6,5,1,4,128141,1,1,2,6,19
1980,1,2,45,0,1,1,1,56647,1,1,2,6,12
1980,2,2,29,3,7,1,0,16994,2,1,2,7,10
1980,1,1,42,3,1,2,2,NA,2,2,3,6,14
1980,2,2,39,5,1,1,4,35121,1,1,3,4,19
1980,2,1,56,5,8,3,0,9819,4,1,3,4,7
1980,1,1,68,2,5,NA,0,11329,3,2,1,7,10
1980,1,1,64,6,1,1,0,NA,1,1,1,5,2
1980,1,2,28,4,1,1,1,20770,1,2,1,6,12
1980,2,1,20,5,2,2,1,56647,2,2,2,4,12
1980,1,1,66,1,2,2,1,56647,1,1,1,6,12
1980,2,2,23,5,1,1,2,32100,2,1,1,6,14
1980,2,1,24,3,1,3,1,8308,2,2,2,3,12
1982,NA,1,41,0,1,2,0,22605,2,2,2,3,9
1982,NA,2,49,0,7,3,1,NA,3,3,3,6,12
1982,NA,2,27,2,1,1,1,28030,1,1,3,4,15
1982,NA,2,24,4,2,2,1,7836,1,1,2,3,12
1982,NA,1,57,0,5,1,0,4220,3,3,3,7,6
1982,NA,1,29,3,1,2,3,7836,1,1,2,4,16
1982,NA,2,21,2,2,2,2,22605,2,2,2,2,15
1982,NA,1,68,4,5,2,3,19591,3,2,1,6,16
1982,NA,2,54,4,1,1,4,51237,1,1,1,4,18
1982,NA,1,80,6,5,2,2,13563,2,1,1,4,14
1982,NA,2,74,4,7,1,2,NA,1,2,2,4,13
1982,NA,1,30,1,1,1,3,19591,1,1,2,5,16
1982,NA,2,53,1,1,2,0,2411,3,2,3,5,9
1982,NA,1,39,1,1,2,1,36167,2,2,3,6,12
1982,NA,2,36,1,7,1,1,36167,3,1,3,4,12
1982,NA,2,51,3,1,1,3,90722,2,1,2,4,18
1982,NA,2,57,0,7,1,0,NA,3,1,2,5,8
1982,NA,2,53,1,1,2,1,36167,2,2,2,4,12
1982,NA,1,55,2,1,3,3,51237,4,3,3,4,16
1982,NA,2,66,1,2,1,2,NA,1,1,2,4,14
1982,NA,2,20,4,2,1,1,51237,1,1,1,3,14
1982,NA,2,53,6,2,1,4,NA,1,1,2,6,18
1982,NA,1,38,3,4,3,1,28030,2,2,3,4,12
1982,NA,1,29,0,1,2,1,25619,2,2,3,6,12
1982,NA,2,41,0,5,2,0,10850,3,3,3,6,8
1982,NA,2,61,0,1,3,0,NA,2,3,2,4,8
1982,NA,2,35,3,2,1,4,603,1,1,3,3,20
1982,NA,2,25,1,1,2,1,NA,2,1,2,4,15
1982,NA,2,56,1,1,2,1,36167,2,2,1,4,13
1982,NA,2,46,2,3,1,1,51237,1,1,2,5,12
1982,NA,1,19,1,2,2,0,51237,1,1,1,3,11
1982,NA,2,68,6,2,1,0,NA,2,1,2,4,11
1982,NA,2,38,1,2,1,1,51237,1,1,1,4,12
1982,NA,1,29,3,4,2,3,36167,2,1,3,3,16
1982,NA,2,59,4,1,1,1,19591,1,1,2,4,9
1982,NA,2,33,1,7,1,1,36167,1,2,1,3,13
1982,NA,2,49,0,7,2,1,90722,1,2,2,2,12
1982,NA,2,36,2,1,1,4,51237,1,1,1,4,17
1982,NA,2,65,2,7,2,1,36167,2,2,2,3,12
1982,NA,1,26,3,1,1,0,36167,1,1,2,4,11
1982,NA,1,66,1,5,2,0,13563,2,2,2,4,11
1982,NA,1,31,0,1,2,3,25619,2,1,2,2,16
1982,NA,1,71,0,5,1,1,13563,1,1,2,3,12
1982,NA,1,39,1,1,2,1,25619,2,2,2,3,13
1982,NA,2,NA,4,1,2,3,NA,2,1,2,7,16
1982,NA,2,31,1,7,3,1,28030,2,2,3,3,14
1982,NA,1,NA,0,1,3,1,NA,2,2,1,3,14
1982,NA,2,35,1,1,2,4,28030,2,2,3,4,20
1982,NA,2,NA,3,7,2,1,NA,2,2,1,NA,13
1982,NA,2,48,1,1,3,1,28030,3,2,2,3,12
1982,NA,1,56,4,1,1,1,51237,2,2,1,4,14
1982,NA,2,57,0,1,2,1,36167,2,2,2,2,12
1982,NA,2,80,2,5,2,1,NA,3,1,1,5,15
1982,NA,1,70,1,5,1,0,NA,4,2,2,5,9
1982,NA,1,81,0,5,3,0,5425,2,3,1,2,0
1982,NA,2,36,3,7,2,1,36167,2,2,2,4,12
1982,NA,2,64,1,7,NA,0,4220,3,NA,2,3,5
1982,NA,2,69,1,5,3,1,NA,4,2,2,6,13
1982,NA,1,32,7,1,1,2,51237,1,1,3,1,14
1982,NA,2,65,2,1,2,1,36167,2,2,2,2,12
1982,NA,1,29,3,1,2,1,25619,1,1,2,4,13
1982,NA,2,32,1,1,2,4,90722,2,2,2,2,16
1982,NA,2,44,5,2,2,1,28030,1,2,2,4,12
1982,NA,1,26,1,1,3,1,51237,2,1,2,4,12
1982,NA,1,25,2,8,2,0,5425,4,2,2,1,8
1982,NA,2,44,1,7,2,1,16577,2,2,2,4,11
1982,NA,2,30,1,2,3,1,5425,1,2,3,4,12
1982,NA,2,74,0,7,1,0,5425,2,1,1,3,9
1982,NA,2,23,5,8,1,1,36167,1,1,2,2,12
1982,NA,2,82,3,7,2,1,9042,3,3,1,6,13
1982,NA,2,48,3,8,3,4,10850,4,1,3,2,17
1982,NA,2,88,2,7,3,1,NA,4,3,NA,6,12
1982,NA,2,30,1,1,2,1,6631,2,1,2,5,13
1982,NA,1,31,2,1,1,1,7836,2,2,2,4,12
1982,NA,2,43,5,1,2,1,36167,2,2,2,4,12
1982,NA,1,32,5,1,1,2,36167,1,1,1,6,15
1982,NA,2,25,5,2,3,1,9042,1,1,3,3,15
1982,NA,2,69,1,7,1,1,NA,2,1,2,NA,12
1982,NA,2,59,0,7,1,3,NA,1,1,1,2,19
1982,NA,1,58,6,5,1,1,51237,2,1,1,6,12
1982,NA,2,85,6,7,1,0,16577,1,2,1,6,8
1982,NA,1,82,0,5,1,0,36167,1,1,1,4,6
1982,NA,2,22,0,4,2,1,NA,2,2,3,4,12
1982,NA,1,29,3,3,2,1,90722,1,2,1,4,14
1982,NA,2,35,2,1,3,3,22605,2,2,3,5,16
1982,NA,1,42,6,1,3,3,28030,2,2,2,6,16
1982,NA,1,52,6,1,1,3,90722,2,1,1,6,17
1982,NA,1,NA,2,1,2,1,NA,3,2,2,2,15
1982,NA,1,46,3,1,3,1,NA,3,1,3,NA,14
1982,NA,2,32,1,1,2,4,25619,2,1,3,1,18
1982,NA,1,56,2,1,2,0,10850,2,2,3,4,10
1982,NA,1,35,2,2,3,1,603,3,3,1,7,9
1982,NA,1,34,1,4,3,0,603,3,1,3,7,10
1982,NA,2,79,5,7,1,1,5425,3,2,2,5,12
1982,NA,2,37,0,7,2,1,36167,2,1,3,4,12
1982,NA,1,49,1,1,3,0,16577,2,2,1,3,6
1982,NA,2,21,1,1,2,1,16577,2,2,2,4,12
1982,NA,1,34,1,1,2,1,25619,3,2,2,4,12
1982,NA,1,37,1,1,2,1,51237,2,1,2,3,10
1982,NA,1,30,2,4,1,1,28030,2,1,3,4,12
1982,NA,2,64,0,7,1,0,6631,3,1,3,NA,6
1982,NA,1,28,5,1,2,1,36167,2,2,3,3,12
1982,NA,2,61,3,7,2,1,36167,2,1,2,4,14
1982,NA,2,29,1,3,1,0,28030,1,2,1,2,10
1982,NA,1,61,5,3,2,0,16577,3,2,2,3,9
1982,NA,2,21,1,1,2,1,25619,3,1,3,2,12
1982,NA,2,89,6,5,1,2,9042,3,2,2,3,15
1982,NA,2,61,5,1,2,1,16577,2,2,1,4,12
1982,NA,1,55,1,1,1,0,51237,2,2,2,4,10
1982,NA,2,70,6,7,1,0,NA,1,1,2,NA,6
1982,NA,2,22,2,1,2,1,51237,1,1,2,4,14
1982,NA,1,60,1,4,1,1,51237,2,2,3,7,12
1982,NA,2,34,6,2,2,1,19591,3,2,2,4,12
1982,NA,1,61,2,1,1,1,36167,3,1,3,4,12
1982,NA,1,36,2,1,2,1,51237,2,2,2,4,13
1982,NA,1,38,1,1,1,1,51237,2,2,2,5,12
1982,NA,2,40,5,7,2,1,25619,1,1,3,4,12
1982,NA,2,38,0,1,1,1,22605,1,1,3,5,12
1982,NA,2,33,0,2,1,1,13563,2,1,3,6,12
1982,NA,2,47,5,1,2,0,90722,1,2,1,4,11
1982,NA,2,24,0,6,2,1,2411,2,2,2,3,14
1982,NA,2,66,3,5,2,1,13563,1,1,1,4,12
1982,NA,2,21,2,1,2,1,22605,2,2,1,4,12
1982,NA,1,25,3,1,2,1,13563,2,2,2,4,12
1982,NA,1,25,2,3,1,3,19591,1,1,2,3,16
1982,NA,2,24,2,1,1,3,2411,1,1,2,4,16
1982,NA,1,33,1,1,2,3,9042,1,2,3,4,16
1982,NA,1,23,2,1,2,2,19591,2,2,2,3,16
1982,NA,2,42,5,1,1,1,19591,1,2,2,4,12
1982,NA,1,27,5,1,1,3,36167,1,1,1,4,16
1982,NA,2,31,2,1,2,1,28030,2,2,2,4,12
1982,NA,1,35,0,1,1,1,36167,2,1,2,6,12
1982,NA,1,27,4,1,2,1,19591,2,1,2,4,12
1982,NA,2,27,1,1,2,2,36167,2,1,2,4,14
