year,cohort,age,health,sex,happy,life,educ,polviews,class,satfin
2018,1970,48,3,1,3,2,12,6,1,3
2018,1937,81,4,2,3,2,12,2,NA,3
2018,1968,50,1,1,2,2,18,2,3,1
2018,1940,78,3,2,1,1,14,5,3,1
2018,1962,56,NA,1,2,NA,18,1,3,1
2018,1958,60,2,1,2,2,14,5,2,2
2018,1995,23,NA,1,2,NA,12,4,3,1
2018,1951,67,NA,2,2,NA,12,NA,2,3
2018,1964,54,2,2,1,2,16,NA,2,2
2018,1956,62,NA,2,3,NA,14,3,3,3
2018,1963,55,2,2,1,1,14,4,2,1
2018,1962,56,NA,2,1,NA,12,6,3,2
2018,1960,58,NA,1,2,NA,14,1,3,2
2018,1944,74,NA,2,3,NA,12,NA,1,3
2018,1948,70,NA,1,2,NA,16,3,3,1
2018,1983,35,2,1,1,1,17,5,3,1
2018,1953,65,NA,1,2,NA,8,4,2,2
2018,1976,42,3,2,2,3,14,4,2,2
2018,1970,48,1,2,1,2,13,5,2,3
2018,1986,32,2,1,2,1,13,4,2,2
2018,1962,56,2,2,2,1,12,6,3,2
2018,1957,61,2,2,2,1,12,7,2,2
2018,1942,76,2,2,2,1,16,1,3,2
2018,1959,59,2,2,2,1,16,5,3,2
2018,1949,69,2,1,2,2,16,2,3,2
2018,1970,48,NA,1,2,NA,18,3,3,2
2018,1950,68,2,2,2,1,20,6,2,2
2018,1979,39,1,2,1,1,16,3,3,2
2018,1980,38,2,1,2,1,18,4,3,2
2018,1979,39,2,2,1,1,18,2,3,2
2018,1966,52,NA,2,1,NA,12,4,2,2
2018,1977,41,1,2,1,1,20,1,3,1
2018,1958,60,NA,1,2,NA,17,2,3,2
2018,1949,69,3,1,2,1,15,2,3,3
2018,1958,60,NA,1,2,NA,13,2,3,2
2018,1996,22,NA,2,2,NA,12,3,2,2
2018,1985,33,3,1,2,1,16,4,3,2
2018,1983,35,1,2,3,1,16,5,2,3
2018,1980,38,NA,2,1,NA,12,4,2,2
2018,1993,25,2,2,2,1,15,4,3,1
2018,1963,55,2,1,3,2,14,6,2,3
2018,1984,34,NA,1,2,NA,17,2,2,3
2018,1969,49,3,1,3,2,11,NA,1,3
2018,2000,18,NA,1,2,NA,12,4,3,3
2018,1962,56,NA,1,2,NA,12,3,2,2
2018,1999,19,3,1,2,2,12,6,3,1
2018,1984,34,NA,1,3,NA,12,4,1,3
2018,1992,26,NA,2,2,NA,17,NA,2,2
2018,1990,28,2,1,2,1,14,4,2,2
2018,1959,59,NA,2,1,NA,19,2,3,1
2018,1979,39,2,2,2,2,16,4,2,2
2018,1941,77,2,2,2,1,13,6,2,1
2018,1983,35,NA,2,3,NA,12,5,2,1
2018,1972,46,3,2,2,NA,16,4,2,1
2018,1961,57,NA,1,1,NA,8,4,2,2
2018,1983,35,2,2,2,1,11,4,2,2
2018,1960,58,3,2,3,2,12,5,3,3
2018,1998,20,3,2,2,1,14,4,2,3
2018,1970,48,NA,2,1,NA,7,4,1,2
2018,1967,51,3,2,2,1,2,4,2,2
2018,2000,18,1,2,3,1,11,2,2,2
2018,2000,18,NA,2,2,NA,12,2,3,2
2018,1977,41,2,2,2,2,12,4,2,2
2018,1967,51,3,2,3,1,15,4,2,2
2018,1977,41,2,2,2,2,6,4,2,3
2018,1947,71,NA,2,2,NA,13,2,2,2
2018,1975,43,3,1,1,1,9,4,2,2
2018,1965,53,2,1,2,1,16,2,3,3
2018,1972,46,4,1,3,1,18,3,2,3
2018,1982,36,2,1,2,2,13,3,2,3
2018,1999,19,3,1,2,2,12,5,3,3
2018,1953,65,NA,1,1,NA,14,2,2,3
2018,1958,60,2,2,3,2,13,4,2,3
2018,1955,63,NA,2,2,NA,16,6,3,2
2018,1982,36,1,1,1,1,20,2,3,1
2018,1978,40,NA,2,2,NA,16,6,3,2
2018,1976,42,2,2,1,1,18,1,4,1
2018,1957,61,2,1,2,1,14,NA,3,2
2018,1991,27,NA,1,1,NA,16,3,3,1
2018,1966,52,2,1,1,1,14,4,3,1
2018,1982,36,NA,2,NA,NA,12,NA,NA,NA
2018,1944,74,NA,2,2,NA,16,2,1,3
2018,1982,36,3,1,2,2,20,2,3,3
2018,1984,34,NA,1,2,NA,17,4,4,1
2018,1972,46,1,1,3,3,16,4,3,2
2018,1997,21,1,2,1,1,14,2,3,1
2018,1946,72,NA,2,2,NA,11,4,3,2
2018,1972,46,4,1,2,2,16,3,2,3
2018,1997,21,2,2,2,2,14,4,4,1
2018,1972,46,NA,1,3,NA,13,6,2,1
2018,1965,53,2,1,1,1,12,4,3,1
2018,1944,74,2,2,3,2,18,6,2,2
2018,1948,70,NA,1,2,NA,6,4,2,3
2018,1982,36,4,2,2,1,16,4,3,2
2018,1961,57,NA,1,2,NA,11,7,1,3
2018,1958,60,2,1,3,2,16,6,3,1
2018,1965,53,NA,2,2,NA,12,7,3,2
2018,1949,69,3,1,2,2,12,3,2,2
2018,1980,38,1,2,1,2,16,4,3,2
2018,1970,48,2,2,2,1,14,6,3,1
2018,1988,30,3,1,2,3,16,4,3,2
2018,1989,29,1,1,1,1,13,4,3,1
2018,1950,68,2,2,1,2,16,2,3,1
2018,1954,64,3,2,2,1,13,4,3,2
2018,1975,43,2,1,1,2,16,2,2,2
2018,1949,69,NA,2,3,NA,12,4,3,1
2018,1971,47,3,1,2,2,12,6,2,2
2018,1961,57,NA,1,2,NA,12,7,3,2
2018,1968,50,2,1,3,2,16,2,3,3
2018,1993,25,NA,2,2,NA,12,4,3,2
2018,1943,75,1,1,1,1,14,1,3,1
2018,1972,46,NA,1,1,NA,14,6,3,2
2018,1941,77,4,2,3,2,10,4,3,2
2018,2000,18,NA,2,2,NA,11,4,3,1
2018,1956,62,1,2,2,2,12,6,1,2
2018,1988,30,2,2,2,1,15,4,2,2
2018,1948,70,4,2,3,2,7,NA,2,3
2018,1968,50,NA,1,3,NA,3,3,3,2
2018,1974,44,2,2,2,2,12,6,3,2
2018,1985,33,2,2,1,2,12,2,2,1
2018,1984,34,2,2,2,2,19,6,3,2
2018,1972,46,3,2,2,2,16,1,3,2
2018,1967,51,1,1,1,1,12,4,3,2
2018,1990,28,3,1,3,2,14,6,2,1
2018,1944,74,1,1,1,1,16,4,2,2
2018,1989,29,NA,2,2,NA,15,4,2,1
2018,1969,49,2,1,1,1,11,2,3,2
2018,1990,28,3,2,2,2,17,3,2,2
2018,1970,48,NA,2,3,NA,12,5,2,3
2018,1994,24,NA,2,1,NA,12,4,3,1
2018,1967,51,1,2,1,1,15,4,3,2
2018,1976,42,NA,2,2,NA,16,6,3,2
2018,1974,44,2,1,1,1,17,4,3,1
2018,1985,33,2,2,1,1,12,1,2,2
2018,1989,29,3,1,2,2,12,5,2,2
2018,1970,48,NA,2,2,NA,17,2,4,1
2018,1956,62,2,2,1,2,10,4,3,1
2018,1930,88,2,2,3,2,12,6,3,2
2018,1953,65,NA,1,2,NA,18,5,3,2
2018,1990,28,1,2,2,2,13,3,3,1
2018,1960,58,2,2,1,1,14,4,2,2
2018,1992,26,2,1,2,2,13,4,2,1
2018,1957,61,NA,2,2,NA,13,7,2,3
2018,1988,30,2,2,2,1,13,3,2,2
2018,1996,22,NA,2,3,NA,14,2,1,3
2018,1994,24,2,2,2,1,12,4,2,2
2018,1989,29,2,1,1,1,12,4,2,1
2018,1948,70,4,1,2,1,13,4,2,1
2018,1984,34,2,1,2,1,16,4,3,2
2018,1952,66,2,1,1,1,12,5,4,1
2018,1934,84,2,2,2,2,12,5,1,1
2018,1981,37,NA,1,1,NA,16,3,3,1
2018,1957,61,NA,2,3,NA,14,2,3,3
2018,1960,58,NA,2,2,NA,12,6,2,2
2018,1930,88,3,1,2,2,10,3,2,3
2018,1938,80,1,2,2,1,1,1,1,1
2018,1982,36,3,1,2,1,12,4,1,3
2018,1985,33,2,2,2,1,16,2,2,3
2018,1937,81,2,1,2,1,16,4,2,2
2018,1987,31,NA,1,2,NA,12,5,2,2
2018,1949,69,1,2,1,1,16,2,3,1
2018,1992,26,1,1,2,1,16,2,3,1
2018,1973,45,NA,1,1,NA,16,4,3,2
2018,1964,54,NA,2,2,NA,16,6,3,3
2018,1957,61,2,2,2,1,16,5,3,3
2018,1999,19,NA,1,2,NA,13,2,3,2
2018,1960,58,2,1,2,1,16,2,2,2
2018,1968,50,NA,2,2,NA,14,4,3,1
2018,1982,36,2,1,2,1,16,3,3,2
2018,1991,27,3,2,2,1,12,2,2,2
2018,1967,51,2,1,2,2,12,4,2,1
2018,1970,48,1,1,2,1,18,5,2,2
2018,1989,29,2,2,3,1,14,3,2,2
2018,1953,65,2,2,1,1,19,1,3,3
2018,1951,67,2,2,2,2,16,2,3,1
2018,1965,53,NA,1,2,NA,16,3,4,1
2018,1973,45,2,1,1,1,18,2,3,1
2018,1982,36,1,2,2,1,15,2,2,2
2018,1958,60,1,1,1,2,12,7,3,1
2018,1955,63,NA,2,1,NA,16,4,3,1
2018,1966,52,1,2,2,1,12,4,3,2
2018,1984,34,2,1,1,2,13,2,3,3
2018,1960,58,NA,1,2,NA,14,5,3,3
2018,1955,63,2,1,2,2,12,5,3,2
2018,1947,71,2,2,1,1,16,2,3,2
2018,1951,67,NA,2,2,NA,12,4,3,1
2018,1953,65,2,2,2,1,18,4,3,3
2018,1979,39,2,2,2,1,15,3,3,3
2018,1972,46,NA,2,1,NA,12,4,2,1
2018,1935,83,3,2,2,2,12,3,3,2
2018,1959,59,1,1,1,1,17,7,2,2
2018,1955,63,2,2,1,1,19,4,3,1
2018,1980,38,NA,2,2,NA,12,4,2,3
2018,1968,50,3,1,2,2,12,5,2,3
2018,2000,18,2,2,2,2,11,NA,3,2
2018,1973,45,2,2,2,2,16,2,3,1
2018,2000,18,NA,2,2,NA,11,5,3,2
2018,1979,39,2,1,2,2,20,3,4,3
2018,1987,31,1,2,2,2,20,4,2,3
2018,1974,44,1,2,2,1,16,4,2,2
2018,1972,46,NA,2,1,NA,16,3,3,1
2018,1962,56,1,2,2,2,13,7,3,1
2018,1981,37,2,1,1,1,12,4,3,1
2018,1966,52,NA,2,1,NA,20,2,3,1
2018,1949,69,2,1,2,2,14,4,2,2
2018,1984,34,3,1,1,1,12,2,2,2
2018,1993,25,2,1,2,1,17,6,3,2
2018,1985,33,2,1,1,2,8,4,2,2
2018,1973,45,NA,2,2,NA,12,4,2,3
2018,1961,57,1,1,1,2,16,3,3,1
2018,1941,77,2,1,2,1,14,5,4,1
2018,1989,29,3,1,2,2,16,4,3,2
2018,1960,58,1,1,1,1,18,1,3,2
2018,1976,42,2,1,1,2,20,3,3,1
2018,1953,65,1,1,3,1,13,4,3,1
2018,1993,25,3,2,3,1,16,5,2,2
2018,1942,76,1,1,1,2,19,6,3,1
2018,1945,73,NA,2,3,NA,12,5,3,1
2018,1984,34,NA,2,2,NA,20,6,3,2
2018,1967,51,1,1,1,2,12,6,2,3
2018,1940,78,3,2,2,2,14,6,3,2
2018,1965,53,2,1,1,2,12,2,2,2
2018,1935,83,2,1,1,2,11,NA,3,3
2018,1960,58,3,2,2,2,7,6,2,3
2018,1945,73,NA,1,2,NA,12,4,3,1
2018,1935,83,NA,2,3,NA,10,7,2,2
2018,1932,86,4,1,3,3,12,4,2,3
2018,1948,70,3,2,2,2,14,4,3,3
2018,1987,31,NA,2,2,NA,17,2,3,2
2018,1994,24,1,2,1,1,16,3,3,2
2018,1976,42,NA,1,2,NA,14,2,3,1
2018,1984,34,2,2,2,1,16,2,3,1
2018,1948,70,NA,2,2,NA,19,4,3,3
2018,1981,37,NA,2,2,NA,12,1,2,2
2018,1948,70,1,1,1,1,18,7,3,2
2018,1947,71,2,1,2,2,12,4,3,1
2018,1992,26,NA,2,2,NA,16,5,3,2
2018,1964,54,1,1,1,1,16,3,4,1
2018,1978,40,2,2,2,1,16,3,4,2
2018,1962,56,NA,2,1,NA,16,6,3,2
2018,1958,60,3,1,2,2,20,6,3,1
2018,1946,72,2,1,2,1,16,NA,3,1
2018,1983,35,1,2,1,1,16,5,4,1
2018,1963,55,NA,1,1,NA,18,6,4,1
2018,1990,28,1,2,1,1,14,2,2,2
2018,1941,77,2,2,2,1,13,4,1,2
2018,1988,30,NA,2,2,NA,12,4,2,2
2018,1951,67,4,2,2,2,12,4,2,3
2018,1965,53,3,2,3,2,12,4,3,3
2018,1981,37,3,2,2,2,15,5,1,3
2018,1967,51,NA,2,1,NA,14,4,2,1
2018,1983,35,2,2,2,2,12,4,2,3
2018,1958,60,2,2,2,1,20,4,4,1
2018,1950,68,3,1,2,2,16,4,3,1
2018,1975,43,1,1,1,2,20,2,3,1
2018,1982,36,1,2,1,2,12,4,2,2
2018,1984,34,2,2,1,2,9,6,4,3
2018,1979,39,NA,1,1,NA,18,6,2,2
2018,1966,52,1,1,2,2,14,5,3,2
2018,1948,70,3,1,2,2,12,6,2,1
2018,1958,60,NA,1,2,NA,12,7,3,1
2018,1957,61,1,2,1,1,13,4,3,2
2018,1986,32,NA,2,2,NA,14,4,2,2
2018,1978,40,1,2,1,1,16,5,3,2
2018,1974,44,3,1,2,3,17,5,2,2
2018,1951,67,2,2,2,2,6,4,2,3
2018,1948,70,1,2,1,1,16,2,3,1
2018,1991,27,2,2,1,1,16,3,3,2
2018,1988,30,NA,2,2,NA,18,5,4,1
2018,1957,61,2,1,1,1,16,4,4,1
2018,1988,30,2,1,2,1,16,5,3,1
2018,1980,38,1,1,2,1,16,2,4,2
2018,1991,27,1,2,1,1,16,2,3,2
2018,1951,67,NA,2,1,NA,15,5,2,2
2018,1973,45,1,1,2,2,16,5,2,2
2018,1950,68,3,2,2,2,14,4,3,1
2018,2000,18,NA,2,2,NA,14,2,2,2
2018,1941,77,3,2,2,1,14,4,3,1
2018,1940,78,2,2,2,1,16,5,4,1
2018,1957,61,NA,2,2,NA,16,2,3,2
2018,1946,72,NA,1,2,NA,12,4,2,1
2018,1929,89,3,2,2,2,12,NA,3,2
2018,1943,75,2,2,1,1,19,2,3,1
2018,1970,48,3,1,3,1,15,2,3,2
2018,1970,48,1,2,2,1,16,2,3,2
2018,1977,41,1,2,2,2,16,1,3,3
2018,1988,30,NA,2,2,NA,16,4,3,2
2018,1989,29,2,2,2,1,20,4,3,2
2018,1980,38,3,1,2,2,14,3,3,2
2018,1942,76,NA,2,1,NA,14,NA,3,1
2018,1963,55,4,2,3,2,13,4,2,3
2018,1990,28,NA,1,2,NA,18,3,3,2
2018,2000,18,3,2,2,3,9,NA,2,2
2018,1994,24,2,2,2,1,17,1,3,1
2018,1984,34,2,1,3,NA,0,2,3,1
2018,1941,77,1,2,1,1,16,6,4,1
2018,1929,89,NA,1,2,NA,12,6,1,3
2018,1949,69,NA,1,3,NA,19,1,3,1
2018,1948,70,3,1,1,1,12,4,3,1
2018,1947,71,1,2,1,1,16,4,3,1
2018,1984,34,NA,1,2,NA,16,3,3,2
2018,1941,77,NA,2,2,NA,12,5,4,2
2018,1998,20,1,2,2,1,12,NA,2,1
2018,1980,38,NA,2,2,NA,3,1,2,2
2018,1989,29,2,2,2,2,12,4,1,2
2018,1949,69,NA,1,2,NA,15,6,3,1
2018,1982,36,1,2,2,2,11,6,2,3
2018,1975,43,NA,2,1,NA,14,6,2,3
2018,1954,64,NA,2,2,NA,13,2,1,2
2018,1965,53,3,1,1,2,13,5,2,2
2018,1949,69,NA,2,1,NA,15,6,3,1
2018,1979,39,3,2,1,2,10,4,3,1
2018,1961,57,2,1,2,1,14,4,2,1
2018,1955,63,NA,2,2,NA,15,6,4,1
2018,1943,75,NA,2,3,NA,8,NA,3,3
2018,1986,32,2,1,1,1,16,4,4,1
2018,1972,46,1,1,2,2,13,4,2,2
2018,1977,41,2,1,2,1,12,4,2,2
2018,NA,NA,NA,2,2,NA,14,4,2,2
2018,1969,49,2,2,3,2,16,3,2,3
2018,1953,65,NA,1,2,NA,13,7,2,3
2018,1959,59,2,2,2,2,14,3,3,1
2018,1971,47,NA,1,2,NA,12,4,3,3
2018,1991,27,3,2,3,2,13,4,3,3
2018,1961,57,NA,2,1,NA,12,NA,2,2
2018,1944,74,1,2,1,1,20,5,3,2
2018,1967,51,NA,2,2,NA,18,6,4,2
2018,1974,44,3,1,2,2,20,2,4,1
2018,1972,46,NA,2,1,NA,16,1,2,2
2018,1976,42,3,2,1,1,12,4,3,1
2018,1953,65,1,2,2,1,16,6,3,2
2018,1982,36,1,1,1,2,16,5,3,1
2018,1938,80,NA,2,1,NA,18,4,3,1
2018,1986,32,NA,2,2,NA,16,2,2,3
2018,1929,89,2,1,2,2,5,2,2,1
2018,1978,40,1,2,1,1,16,4,2,2
2018,1930,88,1,2,2,2,12,2,3,1
2018,1959,59,3,2,1,1,16,6,3,2
2018,1963,55,NA,2,1,NA,18,4,4,1
2018,1987,31,2,2,2,2,14,4,1,3
2018,1987,31,2,1,1,2,18,2,2,3
2018,1983,35,3,2,2,2,16,4,2,2
2018,1986,32,NA,2,3,NA,17,2,3,3
2018,1970,48,1,2,1,2,12,2,2,2
2018,1994,24,2,2,2,2,12,NA,2,3
2018,1996,22,NA,1,2,NA,12,4,3,1
2018,1981,37,3,2,3,1,16,6,2,2
2018,1984,34,2,2,2,1,16,2,3,2
2018,1929,89,3,2,2,1,12,4,3,3
2018,1963,55,NA,2,2,NA,0,NA,3,3
2018,1972,46,1,1,2,2,12,3,2,2
2018,1989,29,2,2,2,1,17,2,1,2
2018,1935,83,NA,2,1,NA,12,3,3,1
2018,1985,33,1,2,1,2,16,3,3,2
2018,1972,46,1,2,2,1,18,2,1,3
2018,1999,19,2,1,1,1,13,3,3,2
2018,1953,65,3,1,2,1,19,4,2,2
2018,1981,37,2,2,1,1,16,1,2,3
2018,1954,64,4,2,2,2,12,6,2,1
2018,1996,22,NA,2,2,NA,14,5,2,1
2018,1990,28,1,1,2,2,16,2,3,2
2018,1994,24,2,2,1,2,17,5,2,2
2018,1975,43,3,1,2,1,15,4,3,2
2018,1986,32,NA,1,2,NA,16,2,2,2
2018,1942,76,2,2,1,1,16,4,4,1
2018,1997,21,1,2,3,1,14,4,3,2
2018,1970,48,NA,2,2,NA,14,4,2,3
2018,1942,76,NA,1,2,NA,15,5,2,1
2018,1963,55,1,2,2,2,16,5,4,1
2018,1948,70,NA,2,2,NA,14,5,2,3
2018,1952,66,2,2,3,1,18,1,3,1
2018,1981,37,2,2,2,1,19,4,2,2
2018,1948,70,2,2,2,1,16,2,3,1
2018,1975,43,2,1,2,1,18,3,3,2
2018,1999,19,1,2,2,2,9,NA,3,2
2018,1948,70,NA,1,1,NA,15,4,3,1
2018,1978,40,3,2,2,2,18,2,2,2
2018,1959,59,NA,1,3,NA,20,3,3,1
2018,1948,70,1,2,3,3,12,4,3,2
2018,1987,31,3,1,3,2,13,3,2,2
2018,1967,51,NA,2,2,NA,18,5,3,1
2018,1986,32,NA,2,2,NA,15,1,2,2
2018,1958,60,3,2,1,2,12,4,3,3
2018,1991,27,3,1,2,2,12,4,2,2
2018,1929,89,2,1,1,1,16,6,2,1
2018,1968,50,4,2,3,1,11,5,1,3
2018,1974,44,1,2,2,2,16,5,3,2
2018,1933,85,NA,2,2,NA,12,4,3,1
2018,1985,33,NA,1,1,NA,12,3,3,2
2018,1987,31,2,2,3,2,14,3,3,2
2018,1972,46,NA,2,1,NA,16,6,3,1
2018,1946,72,1,1,1,1,16,1,4,1
2018,1968,50,1,2,2,1,20,2,4,2
2018,1952,66,1,1,1,1,20,6,3,1
2018,1983,35,1,2,2,2,17,7,3,1
2018,1983,35,3,2,2,2,11,4,2,1
2018,1985,33,1,2,1,1,13,4,4,1
2018,1952,66,3,2,2,3,6,2,1,3
2018,1965,53,NA,1,1,NA,10,5,4,1
2018,1981,37,1,2,3,1,16,NA,3,2
2018,1985,33,NA,1,2,NA,12,4,3,1
2018,1990,28,1,1,1,1,16,3,3,1
2018,1988,30,2,2,1,2,16,5,3,2
2018,1981,37,2,1,1,2,11,6,2,1
2018,1980,38,NA,1,2,NA,16,2,3,1
2018,1934,84,4,1,2,2,14,3,3,2
2018,1952,66,NA,1,1,NA,17,5,3,2
2018,1989,29,3,2,1,2,16,4,2,1
2018,1979,39,2,1,2,1,17,2,3,2
2018,1985,33,NA,2,2,NA,16,4,3,2
2018,1950,68,3,2,3,2,18,4,3,3
2018,1948,70,2,2,1,1,16,5,4,1
2018,1968,50,2,1,2,1,16,4,3,3
2018,1964,54,2,1,2,2,17,4,3,1
2018,1973,45,2,1,2,1,16,5,3,1
2018,1970,48,1,2,2,1,14,4,4,1
2018,1945,73,2,1,1,1,16,4,3,1
2018,1941,77,2,2,1,2,18,2,3,2
2018,1959,59,2,2,2,1,16,4,4,1
2018,1946,72,NA,1,2,NA,12,3,3,1
2018,1950,68,3,1,2,1,18,6,2,1
2018,1958,60,NA,2,1,NA,12,5,2,1
2018,1955,63,NA,1,1,NA,12,7,3,1
2018,1973,45,3,1,2,2,14,4,1,3
2018,1983,35,2,2,2,1,13,5,3,1
2018,1996,22,NA,2,2,NA,12,NA,1,3
2018,1982,36,2,2,1,2,12,4,2,2
2018,1942,76,NA,2,2,NA,13,4,1,1
2018,1957,61,2,2,2,2,12,5,3,2
2018,1962,56,3,2,2,2,12,4,2,3
2018,1992,26,3,2,2,1,12,5,2,1
2018,1959,59,NA,1,3,NA,13,3,1,3
2018,1963,55,NA,1,2,NA,12,3,2,1
2018,1961,57,2,1,1,1,18,6,3,1
2018,1959,59,2,2,1,1,14,3,3,1
2018,1985,33,1,2,1,1,14,7,2,3
2018,1943,75,NA,2,3,NA,2,NA,2,1
2018,1957,61,1,1,2,2,18,6,3,2
2018,1979,39,3,2,2,2,13,4,2,3
2018,1980,38,2,2,2,2,12,4,2,2
2018,1969,49,2,2,3,1,17,2,3,3
2018,1947,71,NA,1,2,NA,16,4,3,1
2018,1971,47,2,1,1,1,16,4,3,2
2018,1966,52,1,1,2,1,13,4,2,1
2018,1983,35,NA,2,2,NA,17,2,3,3
2018,1964,54,4,2,2,1,12,3,3,3
2018,1979,39,3,2,1,1,12,4,2,3
2018,1948,70,3,1,2,2,11,5,3,2
2018,1940,78,3,2,2,1,12,5,3,2
2018,1944,74,1,2,1,1,20,3,3,1
2018,1953,65,1,1,1,1,16,4,3,2
2018,1957,61,NA,1,2,NA,13,2,3,1
2018,1965,53,2,2,2,2,16,4,3,2
2018,1997,21,1,2,3,1,12,4,3,1
2018,1977,41,NA,2,1,NA,17,4,3,2
2018,1956,62,2,2,1,2,14,6,3,1
2018,1947,71,NA,1,1,NA,16,6,3,1
2018,1929,89,2,1,2,2,16,4,2,2
2018,1952,66,NA,1,2,NA,17,3,3,1
2018,1990,28,1,1,2,1,16,2,3,1
2018,1933,85,NA,2,2,NA,17,4,3,1
2018,1948,70,NA,1,1,NA,12,4,3,1
2018,1989,29,2,2,2,1,16,NA,2,1
2018,1979,39,2,1,1,1,16,4,2,2
2018,1990,28,2,1,2,2,16,3,2,2
2018,1944,74,2,2,2,2,16,2,3,2
2018,1965,53,NA,2,2,NA,16,5,2,2
2018,1952,66,1,1,1,1,20,1,3,1
2018,1951,67,NA,1,1,NA,16,4,3,1
2018,NA,NA,NA,2,2,NA,16,NA,3,1
2018,1990,28,NA,2,3,NA,20,2,3,1
2018,1995,23,1,2,2,2,16,4,3,2
2018,1981,37,NA,1,3,NA,20,1,3,1
2018,1991,27,2,1,2,1,12,4,2,2
2018,1986,32,4,2,3,2,14,2,2,3
2018,1978,40,3,2,2,2,12,4,1,3
2018,1996,22,1,2,1,1,16,3,2,2
2018,1980,38,3,1,2,2,14,3,2,1
2018,1973,45,NA,2,1,NA,15,2,3,2
2018,1955,63,3,1,3,2,12,5,2,2
2018,1988,30,NA,2,3,NA,20,2,3,3
2018,1993,25,2,1,2,2,12,4,2,3
2018,1974,44,3,2,2,2,12,4,2,2
2018,1962,56,NA,1,2,NA,12,6,3,3
2018,1973,45,2,2,2,2,12,4,2,2
2018,1991,27,NA,2,2,NA,7,2,2,2
2018,1965,53,NA,1,1,NA,17,4,2,3
2018,1952,66,NA,2,1,NA,15,5,3,3
2018,1970,48,2,2,2,1,18,3,2,3
2018,1968,50,NA,2,1,NA,14,4,2,1
2018,2000,18,NA,2,2,NA,11,4,2,1
2018,1967,51,2,1,2,1,16,1,3,3
2018,1955,63,NA,2,1,NA,13,3,2,2
2018,1961,57,1,2,2,1,12,4,2,3
2018,1950,68,NA,1,3,NA,16,5,3,3
2018,1954,64,NA,1,1,NA,14,6,3,1
2018,1992,26,1,1,2,1,12,3,2,1
2018,1960,58,2,2,1,2,16,6,2,1
2018,1965,53,NA,2,2,NA,19,3,2,1
2018,1990,28,NA,1,1,NA,12,5,2,2
2018,1988,30,4,2,2,3,11,1,1,2
2018,1965,53,NA,1,1,NA,14,6,3,1
2018,1962,56,NA,1,2,NA,13,6,3,2
2018,1998,20,2,1,2,2,12,4,2,3
2018,1954,64,NA,2,1,NA,16,4,3,2
2018,1978,40,4,1,2,2,12,6,2,3
2018,1954,64,NA,2,1,NA,9,3,2,2
2018,1979,39,2,2,1,2,14,4,2,1
2018,1976,42,2,2,2,1,9,6,2,2
2018,1996,22,2,1,2,1,11,1,2,1
2018,1967,51,2,1,3,1,5,6,1,2
2018,1978,40,2,2,3,2,9,4,2,1
2018,1978,40,2,1,2,1,10,4,2,3
2018,1994,24,NA,2,1,NA,15,5,2,2
2018,1991,27,NA,2,2,NA,9,2,2,2
2018,1984,34,2,2,2,2,7,7,1,2
2018,1994,24,1,2,2,2,14,4,1,1
2018,1984,34,NA,2,1,NA,12,2,3,1
2018,1974,44,1,2,2,2,16,4,2,3
2018,1938,80,NA,2,2,NA,12,4,2,2
2018,1957,61,NA,2,2,NA,16,6,4,1
2018,1979,39,1,2,2,2,12,3,2,3
2018,1977,41,NA,2,1,NA,20,5,3,1
2018,1984,34,3,1,1,1,14,4,1,1
2018,1948,70,1,2,2,1,19,6,3,NA
2018,1969,49,2,2,2,1,15,4,2,3
2018,1959,59,NA,2,2,NA,19,6,3,1
2018,1987,31,2,2,3,1,20,4,2,2
2018,1941,77,2,1,2,2,16,5,3,2
2018,1978,40,1,2,2,1,17,NA,3,1
2018,1965,53,2,2,1,1,16,NA,NA,2
2018,1989,29,NA,2,2,NA,12,4,2,3
2018,1979,39,1,2,2,1,15,1,2,2
2018,1991,27,NA,2,2,NA,15,4,2,3
2018,1956,62,2,1,2,2,18,4,3,2
2018,1970,48,3,2,2,2,12,3,2,1
2018,1990,28,NA,2,2,NA,12,4,2,1
2018,1971,47,2,1,1,1,12,2,1,3
2018,1976,42,NA,2,1,NA,13,6,1,3
2018,1980,38,NA,2,2,NA,12,6,2,2
2018,1965,53,2,1,1,1,16,4,3,1
2018,1978,40,1,1,1,1,14,2,2,2
2018,1961,57,NA,1,1,NA,15,6,3,1
2018,1967,51,2,1,1,1,11,3,2,2
2018,1958,60,3,2,2,1,14,1,2,2
2018,1963,55,NA,2,2,NA,18,6,3,1
2018,1978,40,2,2,1,1,14,6,2,1
2018,1993,25,NA,1,2,NA,11,NA,2,2
2018,1999,19,NA,2,1,NA,6,4,2,2
2018,1972,46,3,1,3,NA,3,3,2,2
2018,1958,60,NA,2,2,NA,9,6,1,2
2018,1996,22,2,2,2,1,12,4,3,2
2018,1989,29,2,2,1,1,19,2,2,2
2018,1990,28,2,1,3,1,16,1,3,2
2018,1982,36,NA,2,2,NA,12,6,1,3
2018,1989,29,1,2,1,1,16,4,3,1
2018,1978,40,NA,1,2,NA,12,3,2,2
2018,1971,47,1,1,1,1,14,4,3,1
2018,NA,NA,NA,2,2,NA,13,4,2,3
2018,1967,51,2,1,2,2,14,3,2,3
2018,1955,63,2,1,3,2,13,3,2,3
2018,1985,33,1,1,2,1,13,4,3,3
2018,1971,47,3,2,2,2,12,4,2,2
2018,1992,26,2,2,2,2,15,5,2,2
