S003,COUNTRY_ALPHA,COW_NUM,COW_ALPHA,S012,S001,S022,S023,X003,X001,X002,S020,A009,A008,year,year2,country_code,age,sex,cohort,health,happy
840,USA,2,USA,-4,2,199509,199512,39,2,1955,1995,1,1,1995,1995,840,39,2,1955,5,4
840,USA,2,USA,-4,2,199509,199512,42,1,1953,1995,1,1,1995,1995,840,42,1,1953,5,4
840,USA,2,USA,-4,2,199509,199512,31,2,1964,1995,1,1,1995,1995,840,31,2,1964,5,4
840,USA,2,USA,-4,2,199509,199512,45,1,1950,1995,2,3,1995,1995,840,45,1,1950,4,2
840,USA,2,USA,-4,2,199509,199512,41,1,1954,1995,1,1,1995,1995,840,41,1,1954,5,4
840,USA,2,USA,-4,2,199509,199512,22,2,1973,1995,1,2,1995,1995,840,22,2,1973,5,3
840,USA,2,USA,-4,2,199509,199512,38,1,1956,1995,1,2,1995,1995,840,38,1,1956,5,3
840,USA,2,USA,-4,2,199509,199512,31,1,1964,1995,1,1,1995,1995,840,31,1,1964,5,4
840,USA,2,USA,-4,2,199509,199512,28,2,1967,1995,1,1,1995,1995,840,28,2,1967,5,4
840,USA,2,USA,-4,2,199509,199512,36,2,1959,1995,2,2,1995,1995,840,36,2,1959,4,3
840,USA,2,USA,-4,2,199509,199512,27,1,1968,1995,3,2,1995,1995,840,27,1,1968,3,3
840,USA,2,USA,-4,2,199509,199512,22,1,1973,1995,2,2,1995,1995,840,22,1,1973,4,3
840,USA,2,USA,-4,2,199509,199512,44,2,1950,1995,3,2,1995,1995,840,44,2,1950,3,3
840,USA,2,USA,-4,2,199509,199512,32,2,1963,1995,2,2,1995,1995,840,32,2,1963,4,3
840,USA,2,USA,-4,2,199509,199512,77,1,1918,1995,1,2,1995,1995,840,77,1,1918,5,3
840,USA,2,USA,-4,2,199509,199512,51,2,1944,1995,4,2,1995,1995,840,51,2,1944,2,3
840,USA,2,USA,-4,2,199509,199512,31,2,1964,1995,2,2,1995,1995,840,31,2,1964,4,3
840,USA,2,USA,-4,2,199509,199512,41,2,1954,1995,3,3,1995,1995,840,41,2,1954,3,2
840,USA,2,USA,-4,2,199509,199512,56,2,1939,1995,2,2,1995,1995,840,56,2,1939,4,3
840,USA,2,USA,-4,2,199509,199512,40,2,1955,1995,3,2,1995,1995,840,40,2,1955,3,3
840,USA,2,USA,-4,2,199509,199512,30,2,1965,1995,3,2,1995,1995,840,30,2,1965,3,3
840,USA,2,USA,-4,2,199509,199512,42,1,1953,1995,1,1,1995,1995,840,42,1,1953,5,4
840,USA,2,USA,-4,2,199509,199512,26,1,1969,1995,2,1,1995,1995,840,26,1,1969,4,4
840,USA,2,USA,-4,2,199509,199512,66,2,1929,1995,2,2,1995,1995,840,66,2,1929,4,3
840,USA,2,USA,-4,2,199509,199512,35,1,1960,1995,2,2,1995,1995,840,35,1,1960,4,3
840,USA,2,USA,-4,2,199509,199512,66,1,1929,1995,1,1,1995,1995,840,66,1,1929,5,4
840,USA,2,USA,-4,2,199509,199512,45,2,1950,1995,2,2,1995,1995,840,45,2,1950,4,3
840,USA,2,USA,-4,2,199509,199512,37,1,1958,1995,2,2,1995,1995,840,37,1,1958,4,3
840,USA,2,USA,-4,2,199509,199512,48,1,1947,1995,2,2,1995,1995,840,48,1,1947,4,3
840,USA,2,USA,-4,2,199509,199512,37,1,1958,1995,1,2,1995,1995,840,37,1,1958,5,3
840,USA,2,USA,-4,2,199509,199512,67,2,1928,1995,1,2,1995,1995,840,67,2,1928,5,3
840,USA,2,USA,-4,2,199509,199512,27,2,1968,1995,1,1,1995,1995,840,27,2,1968,5,4
840,USA,2,USA,-4,2,199509,199512,18,1,1977,1995,3,2,1995,1995,840,18,1,1977,3,3
840,USA,2,USA,-4,2,199509,199512,18,2,1977,1995,1,2,1995,1995,840,18,2,1977,5,3
840,USA,2,USA,-4,2,199509,199512,18,2,1977,1995,3,2,1995,1995,840,18,2,1977,3,3
840,USA,2,USA,-4,2,199509,199512,20,2,1975,1995,1,2,1995,1995,840,20,2,1975,5,3
840,USA,2,USA,-4,2,199509,199512,25,1,1969,1995,2,1,1995,1995,840,25,1,1969,4,4
840,USA,2,USA,-4,2,199509,199512,18,1,1977,1995,1,2,1995,1995,840,18,1,1977,5,3
840,USA,2,USA,-4,2,199509,199512,59,2,1936,1995,2,1,1995,1995,840,59,2,1936,4,4
840,USA,2,USA,-4,2,199509,199512,49,2,1946,1995,1,2,1995,1995,840,49,2,1946,5,3
840,USA,2,USA,-4,2,199509,199512,67,1,1928,1995,2,1,1995,1995,840,67,1,1928,4,4
840,USA,2,USA,-4,2,199509,199512,19,1,1976,1995,1,1,1995,1995,840,19,1,1976,5,4
840,USA,2,USA,-4,2,199509,199512,35,1,1959,1995,2,2,1995,1995,840,35,1,1959,4,3
840,USA,2,USA,-4,2,199509,199512,44,2,1951,1995,1,3,1995,1995,840,44,2,1951,5,2
840,USA,2,USA,-4,2,199509,199512,18,2,1977,1995,2,2,1995,1995,840,18,2,1977,4,3
840,USA,2,USA,-4,2,199509,199512,77,1,1918,1995,4,1,1995,1995,840,77,1,1918,2,4
840,USA,2,USA,-4,2,199509,199512,65,1,1929,1995,2,1,1995,1995,840,65,1,1929,4,4
840,USA,2,USA,-4,2,199509,199512,38,2,1957,1995,3,2,1995,1995,840,38,2,1957,3,3
840,USA,2,USA,-4,2,199509,199512,78,2,1917,1995,2,2,1995,1995,840,78,2,1917,4,3
840,USA,2,USA,-4,2,199509,199512,60,1,1935,1995,2,2,1995,1995,840,60,1,1935,4,3
840,USA,2,USA,-4,2,199509,199512,54,2,1941,1995,2,1,1995,1995,840,54,2,1941,4,4
840,USA,2,USA,-4,2,199509,199512,50,2,1945,1995,1,1,1995,1995,840,50,2,1945,5,4
840,USA,2,USA,-4,2,199509,199512,43,2,1952,1995,1,2,1995,1995,840,43,2,1952,5,3
840,USA,2,USA,-4,2,199509,199512,27,1,1968,1995,1,1,1995,1995,840,27,1,1968,5,4
840,USA,2,USA,-4,2,199509,199512,33,1,1962,1995,1,1,1995,1995,840,33,1,1962,5,4
840,USA,2,USA,-4,2,199509,199512,79,1,1915,1995,1,1,1995,1995,840,79,1,1915,5,4
840,USA,2,USA,-4,2,199509,199512,33,2,1962,1995,1,1,1995,1995,840,33,2,1962,5,4
840,USA,2,USA,-4,2,199509,199512,70,2,1925,1995,2,2,1995,1995,840,70,2,1925,4,3
840,USA,2,USA,-4,2,199509,199512,26,1,1969,1995,1,2,1995,1995,840,26,1,1969,5,3
840,USA,2,USA,-4,2,199509,199512,36,2,1959,1995,2,2,1995,1995,840,36,2,1959,4,3
840,USA,2,USA,-4,2,199509,199512,69,1,1925,1995,3,2,1995,1995,840,69,1,1925,3,3
840,USA,2,USA,-4,2,199509,199512,78,2,1917,1995,4,3,1995,1995,840,78,2,1917,2,2
840,USA,2,USA,-4,2,199509,199512,77,1,1918,1995,2,2,1995,1995,840,77,1,1918,4,3
840,USA,2,USA,-4,2,199509,199512,85,1,1910,1995,4,3,1995,1995,840,85,1,1910,2,2
840,USA,2,USA,-4,2,199509,199512,21,2,1973,1995,1,2,1995,1995,840,21,2,1973,5,3
840,USA,2,USA,-4,2,199509,199512,37,1,1958,1995,3,2,1995,1995,840,37,1,1958,3,3
840,USA,2,USA,-4,2,199509,199512,59,2,1936,1995,3,1,1995,1995,840,59,2,1936,3,4
840,USA,2,USA,-4,2,199509,199512,75,1,1920,1995,4,2,1995,1995,840,75,1,1920,2,3
840,USA,2,USA,-4,2,199509,199512,46,1,1949,1995,1,1,1995,1995,840,46,1,1949,5,4
840,USA,2,USA,-4,2,199509,199512,39,2,1956,1995,1,1,1995,1995,840,39,2,1956,5,4
840,USA,2,USA,-4,2,199509,199512,66,2,1929,1995,3,1,1995,1995,840,66,2,1929,3,4
840,USA,2,USA,-4,2,199509,199512,74,2,1921,1995,1,2,1995,1995,840,74,2,1921,5,3
840,USA,2,USA,-4,2,199509,199512,39,1,1956,1995,3,1,1995,1995,840,39,1,1956,3,4
840,USA,2,USA,-4,2,199509,199512,58,1,1937,1995,1,1,1995,1995,840,58,1,1937,5,4
840,USA,2,USA,-4,2,199509,199512,40,2,1954,1995,2,1,1995,1995,840,40,2,1954,4,4
840,USA,2,USA,-4,2,199509,199512,26,2,1969,1995,1,1,1995,1995,840,26,2,1969,5,4
840,USA,2,USA,-4,2,199509,199512,28,2,1967,1995,2,1,1995,1995,840,28,2,1967,4,4
840,USA,2,USA,-4,2,199509,199512,45,2,1950,1995,1,1,1995,1995,840,45,2,1950,5,4
840,USA,2,USA,-4,2,199509,199512,34,2,1961,1995,1,1,1995,1995,840,34,2,1961,5,4
840,USA,2,USA,-4,2,199509,199512,73,2,1922,1995,2,2,1995,1995,840,73,2,1922,4,3
840,USA,2,USA,-4,2,199509,199512,31,2,1964,1995,1,1,1995,1995,840,31,2,1964,5,4
840,USA,2,USA,-4,2,199509,199512,63,2,1932,1995,2,2,1995,1995,840,63,2,1932,4,3
840,USA,2,USA,-4,2,199509,199512,77,1,1918,1995,2,1,1995,1995,840,77,1,1918,4,4
840,USA,2,USA,-4,2,199509,199512,70,1,1925,1995,3,2,1995,1995,840,70,1,1925,3,3
840,USA,2,USA,-4,2,199509,199512,24,2,1971,1995,1,2,1995,1995,840,24,2,1971,5,3
840,USA,2,USA,-4,2,199509,199512,73,1,1922,1995,1,2,1995,1995,840,73,1,1922,5,3
840,USA,2,USA,-4,2,199509,199512,35,1,1960,1995,1,1,1995,1995,840,35,1,1960,5,4
840,USA,2,USA,-4,2,199509,199512,59,1,1936,1995,2,2,1995,1995,840,59,1,1936,4,3
840,USA,2,USA,-4,2,199509,199512,31,2,1964,1995,1,1,1995,1995,840,31,2,1964,5,4
840,USA,2,USA,-4,2,199509,199512,48,2,1947,1995,2,1,1995,1995,840,48,2,1947,4,4
840,USA,2,USA,-4,2,199509,199512,57,1,1938,1995,2,1,1995,1995,840,57,1,1938,4,4
840,USA,2,USA,-4,2,199509,199512,49,1,1946,1995,4,1,1995,1995,840,49,1,1946,2,4
840,USA,2,USA,-4,2,199509,199512,55,1,1940,1995,2,2,1995,1995,840,55,1,1940,4,3
840,USA,2,USA,-4,2,199509,199512,37,2,1957,1995,1,1,1995,1995,840,37,2,1957,5,4
840,USA,2,USA,-4,2,199509,199512,60,1,1935,1995,2,2,1995,1995,840,60,1,1935,4,3
840,USA,2,USA,-4,2,199509,199512,50,1,1944,1995,3,2,1995,1995,840,50,1,1944,3,3
840,USA,2,USA,-4,2,199509,199512,40,2,1955,1995,1,2,1995,1995,840,40,2,1955,5,3
840,USA,2,USA,-4,2,199509,199512,74,2,1921,1995,1,1,1995,1995,840,74,2,1921,5,4
840,USA,2,USA,-4,2,199509,199512,22,1,1972,1995,2,2,1995,1995,840,22,1,1972,4,3
840,USA,2,USA,-4,2,199509,199512,35,2,1960,1995,2,1,1995,1995,840,35,2,1960,4,4
840,USA,2,USA,-4,2,199509,199512,80,2,1915,1995,1,1,1995,1995,840,80,2,1915,5,4
840,USA,2,USA,-4,2,199509,199512,52,2,1942,1995,2,1,1995,1995,840,52,2,1942,4,4
840,USA,2,USA,-4,2,199509,199512,55,2,1940,1995,2,1,1995,1995,840,55,2,1940,4,4
840,USA,2,USA,-4,2,199509,199512,46,1,1948,1995,2,2,1995,1995,840,46,1,1948,4,3
840,USA,2,USA,-4,2,199509,199512,73,1,1922,1995,1,1,1995,1995,840,73,1,1922,5,4
840,USA,2,USA,-4,2,199509,199512,78,1,1917,1995,3,1,1995,1995,840,78,1,1917,3,4
840,USA,2,USA,-4,2,199509,199512,55,1,1940,1995,1,2,1995,1995,840,55,1,1940,5,3
840,USA,2,USA,-4,2,199509,199512,33,1,1962,1995,2,2,1995,1995,840,33,1,1962,4,3
840,USA,2,USA,-4,2,199509,199512,58,1,1937,1995,3,2,1995,1995,840,58,1,1937,3,3
840,USA,2,USA,-4,2,199509,199512,70,2,1924,1995,3,2,1995,1995,840,70,2,1924,3,3
840,USA,2,USA,-4,2,199509,199512,67,2,1927,1995,2,2,1995,1995,840,67,2,1927,4,3
840,USA,2,USA,-4,2,199509,199512,53,1,1942,1995,3,2,1995,1995,840,53,1,1942,3,3
840,USA,2,USA,-4,2,199509,199512,37,1,1958,1995,3,2,1995,1995,840,37,1,1958,3,3
840,USA,2,USA,-4,2,199509,199512,41,1,1953,1995,2,1,1995,1995,840,41,1,1953,4,4
840,USA,2,USA,-4,2,199509,199512,29,2,1966,1995,2,2,1995,1995,840,29,2,1966,4,3
840,USA,2,USA,-4,2,199509,199512,37,2,1957,1995,1,2,1995,1995,840,37,2,1957,5,3
840,USA,2,USA,-4,2,199509,199512,54,2,1941,1995,1,1,1995,1995,840,54,2,1941,5,4
840,USA,2,USA,-4,2,199509,199512,39,2,1955,1995,2,2,1995,1995,840,39,2,1955,4,3
840,USA,2,USA,-4,2,199509,199512,54,1,1940,1995,2,1,1995,1995,840,54,1,1940,4,4
840,USA,2,USA,-4,2,199509,199512,22,2,1973,1995,2,2,1995,1995,840,22,2,1973,4,3
840,USA,2,USA,-4,2,199509,199512,50,2,1944,1995,4,2,1995,1995,840,50,2,1944,2,3
840,USA,2,USA,-4,2,199509,199512,56,1,1939,1995,3,1,1995,1995,840,56,1,1939,3,4
840,USA,2,USA,-4,2,199509,199512,48,1,1946,1995,2,2,1995,1995,840,48,1,1946,4,3
840,USA,2,USA,-4,2,199509,199512,70,2,1925,1995,2,1,1995,1995,840,70,2,1925,4,4
840,USA,2,USA,-4,2,199509,199512,30,1,1964,1995,3,2,1995,1995,840,30,1,1964,3,3
840,USA,2,USA,-4,2,199509,199512,52,1,1943,1995,2,2,1995,1995,840,52,1,1943,4,3
840,USA,2,USA,-4,2,199509,199512,63,2,1931,1995,2,2,1995,1995,840,63,2,1931,4,3
840,USA,2,USA,-4,2,199509,199512,-1,2,-1,1995,2,3,1995,1995,840,-1,2,-1,4,2
840,USA,2,USA,-4,2,199509,199512,73,1,1922,1995,2,2,1995,1995,840,73,1,1922,4,3
840,USA,2,USA,-4,2,199509,199512,24,1,1971,1995,2,2,1995,1995,840,24,1,1971,4,3
840,USA,2,USA,-4,2,199509,199512,32,1,1963,1995,2,1,1995,1995,840,32,1,1963,4,4
840,USA,2,USA,-4,2,199509,199512,35,2,1960,1995,3,3,1995,1995,840,35,2,1960,3,2
840,USA,2,USA,-4,2,199509,199512,32,1,1963,1995,2,1,1995,1995,840,32,1,1963,4,4
840,USA,2,USA,-4,2,199509,199512,24,2,1971,1995,2,1,1995,1995,840,24,2,1971,4,4
840,USA,2,USA,-4,2,199509,199512,48,1,1946,1995,2,2,1995,1995,840,48,1,1946,4,3
840,USA,2,USA,-4,2,199509,199512,51,2,1944,1995,3,3,1995,1995,840,51,2,1944,3,2
840,USA,2,USA,-4,2,199509,199512,31,1,1963,1995,2,2,1995,1995,840,31,1,1963,4,3
840,USA,2,USA,-4,2,199509,199512,23,2,1972,1995,1,2,1995,1995,840,23,2,1972,5,3
840,USA,2,USA,-4,2,199509,199512,45,1,1950,1995,3,1,1995,1995,840,45,1,1950,3,4
840,USA,2,USA,-4,2,199509,199512,46,2,1949,1995,1,1,1995,1995,840,46,2,1949,5,4
840,USA,2,USA,-4,2,199509,199512,37,2,1957,1995,2,1,1995,1995,840,37,2,1957,4,4
840,USA,2,USA,-4,2,199509,199512,54,1,1941,1995,1,2,1995,1995,840,54,1,1941,5,3
840,USA,2,USA,-4,2,199509,199512,41,2,1953,1995,2,2,1995,1995,840,41,2,1953,4,3
840,USA,2,USA,-4,2,199509,199512,66,1,1928,1995,3,1,1995,1995,840,66,1,1928,3,4
840,USA,2,USA,-4,2,199509,199512,37,1,1957,1995,1,2,1995,1995,840,37,1,1957,5,3
840,USA,2,USA,-4,2,199509,199512,61,1,1933,1995,2,2,1995,1995,840,61,1,1933,4,3
840,USA,2,USA,-4,2,199509,199512,23,2,1972,1995,1,1,1995,1995,840,23,2,1972,5,4
840,USA,2,USA,-4,2,199509,199512,40,1,1954,1995,1,2,1995,1995,840,40,1,1954,5,3
840,USA,2,USA,-4,2,199509,199512,34,2,1960,1995,1,1,1995,1995,840,34,2,1960,5,4
840,USA,2,USA,-4,2,199509,199512,33,2,1962,1995,1,2,1995,1995,840,33,2,1962,5,3
840,USA,2,USA,-4,2,199509,199512,28,1,1966,1995,2,1,1995,1995,840,28,1,1966,4,4
840,USA,2,USA,-4,2,199509,199512,32,1,1963,1995,1,2,1995,1995,840,32,1,1963,5,3
840,USA,2,USA,-4,2,199509,199512,61,2,1934,1995,2,2,1995,1995,840,61,2,1934,4,3
840,USA,2,USA,-4,2,199509,199512,28,2,1966,1995,1,2,1995,1995,840,28,2,1966,5,3
840,USA,2,USA,-4,2,199509,199512,23,1,1972,1995,1,1,1995,1995,840,23,1,1972,5,4
840,USA,2,USA,-4,2,199509,199512,30,2,1964,1995,1,1,1995,1995,840,30,2,1964,5,4
840,USA,2,USA,-4,2,199509,199512,33,1,1961,1995,1,1,1995,1995,840,33,1,1961,5,4
840,USA,2,USA,-4,2,199509,199512,35,1,1960,1995,2,2,1995,1995,840,35,1,1960,4,3
840,USA,2,USA,-4,2,199509,199512,24,2,1971,1995,2,2,1995,1995,840,24,2,1971,4,3
840,USA,2,USA,-4,2,199509,199512,29,2,1966,1995,3,2,1995,1995,840,29,2,1966,3,3
840,USA,2,USA,-4,2,199509,199512,41,1,1954,1995,1,1,1995,1995,840,41,1,1954,5,4
840,USA,2,USA,-4,2,199509,199512,76,1,1919,1995,3,1,1995,1995,840,76,1,1919,3,4
840,USA,2,USA,-4,2,199509,199512,20,1,1975,1995,1,2,1995,1995,840,20,1,1975,5,3
840,USA,2,USA,-4,2,199509,199512,24,2,1971,1995,1,2,1995,1995,840,24,2,1971,5,3
840,USA,2,USA,-4,2,199509,199512,88,2,1907,1995,3,1,1995,1995,840,88,2,1907,3,4
840,USA,2,USA,-4,2,199509,199512,66,2,1929,1995,1,1,1995,1995,840,66,2,1929,5,4
840,USA,2,USA,-4,2,199509,199512,26,1,1969,1995,1,1,1995,1995,840,26,1,1969,5,4
840,USA,2,USA,-4,2,199509,199512,29,1,1966,1995,1,1,1995,1995,840,29,1,1966,5,4
840,USA,2,USA,-4,2,199509,199512,31,2,1964,1995,2,1,1995,1995,840,31,2,1964,4,4
840,USA,2,USA,-4,2,199509,199512,34,1,1961,1995,2,2,1995,1995,840,34,1,1961,4,3
840,USA,2,USA,-4,2,199509,199512,70,2,1924,1995,1,1,1995,1995,840,70,2,1924,5,4
840,USA,2,USA,-4,2,199509,199512,49,2,1946,1995,1,1,1995,1995,840,49,2,1946,5,4
840,USA,2,USA,-4,2,199509,199512,60,1,1935,1995,2,1,1995,1995,840,60,1,1935,4,4
840,USA,2,USA,-4,2,199509,199512,54,2,1941,1995,2,2,1995,1995,840,54,2,1941,4,3
840,USA,2,USA,-4,2,199509,199512,20,1,1975,1995,2,2,1995,1995,840,20,1,1975,4,3
840,USA,2,USA,-4,2,199509,199512,51,1,1943,1995,2,2,1995,1995,840,51,1,1943,4,3
840,USA,2,USA,-4,2,199509,199512,42,1,1953,1995,2,1,1995,1995,840,42,1,1953,4,4
840,USA,2,USA,-4,2,199509,199512,31,1,1964,1995,1,2,1995,1995,840,31,1,1964,5,3
840,USA,2,USA,-4,2,199509,199512,62,2,1933,1995,2,1,1995,1995,840,62,2,1933,4,4
840,USA,2,USA,-4,2,199509,199512,52,2,1943,1995,2,1,1995,1995,840,52,2,1943,4,4
840,USA,2,USA,-4,2,199509,199512,68,1,1927,1995,1,1,1995,1995,840,68,1,1927,5,4
840,USA,2,USA,-4,2,199509,199512,32,1,1963,1995,1,2,1995,1995,840,32,1,1963,5,3
840,USA,2,USA,-4,2,199509,199512,29,1,1966,1995,1,1,1995,1995,840,29,1,1966,5,4
840,USA,2,USA,-4,2,199509,199512,31,2,1964,1995,2,2,1995,1995,840,31,2,1964,4,3
840,USA,2,USA,-4,2,199509,199512,32,2,1963,1995,1,2,1995,1995,840,32,2,1963,5,3
840,USA,2,USA,-4,2,199509,199512,45,1,1950,1995,2,1,1995,1995,840,45,1,1950,4,4
840,USA,2,USA,-4,2,199509,199512,57,2,1938,1995,1,1,1995,1995,840,57,2,1938,5,4
840,USA,2,USA,-4,2,199509,199512,51,2,1943,1995,2,1,1995,1995,840,51,2,1943,4,4
840,USA,2,USA,-4,2,199509,199512,86,2,1909,1995,4,1,1995,1995,840,86,2,1909,2,4
840,USA,2,USA,-4,2,199509,199512,37,2,1958,1995,1,1,1995,1995,840,37,2,1958,5,4
840,USA,2,USA,-4,2,199509,199512,26,1,1969,1995,2,1,1995,1995,840,26,1,1969,4,4
840,USA,2,USA,-4,2,199509,199512,22,1,1972,1995,1,1,1995,1995,840,22,1,1972,5,4
840,USA,2,USA,-4,2,199509,199512,35,2,1960,1995,3,1,1995,1995,840,35,2,1960,3,4
840,USA,2,USA,-4,2,199509,199512,53,1,1942,1995,1,2,1995,1995,840,53,1,1942,5,3
840,USA,2,USA,-4,2,199509,199512,33,2,1962,1995,4,2,1995,1995,840,33,2,1962,2,3
840,USA,2,USA,-4,2,199509,199512,53,2,1942,1995,3,1,1995,1995,840,53,2,1942,3,4
840,USA,2,USA,-4,2,199509,199512,43,1,1952,1995,1,2,1995,1995,840,43,1,1952,5,3
840,USA,2,USA,-4,2,199509,199512,30,1,1965,1995,2,1,1995,1995,840,30,1,1965,4,4
840,USA,2,USA,-4,2,199509,199512,27,1,1968,1995,2,2,1995,1995,840,27,1,1968,4,3
840,USA,2,USA,-4,2,199509,199512,21,1,1973,1995,2,1,1995,1995,840,21,1,1973,4,4
840,USA,2,USA,-4,2,199509,199512,28,2,1967,1995,3,2,1995,1995,840,28,2,1967,3,3
840,USA,2,USA,-4,2,199509,199512,25,1,1970,1995,1,1,1995,1995,840,25,1,1970,5,4
840,USA,2,USA,-4,2,199509,199512,65,1,1930,1995,2,1,1995,1995,840,65,1,1930,4,4
840,USA,2,USA,-4,2,199509,199512,45,1,1950,1995,2,2,1995,1995,840,45,1,1950,4,3
840,USA,2,USA,-4,2,199509,199512,65,2,1930,1995,3,2,1995,1995,840,65,2,1930,3,3
840,USA,2,USA,-4,2,199509,199512,34,1,1960,1995,2,2,1995,1995,840,34,1,1960,4,3
840,USA,2,USA,-4,2,199509,199512,65,2,1930,1995,1,2,1995,1995,840,65,2,1930,5,3
840,USA,2,USA,-4,2,199509,199512,33,2,1962,1995,1,2,1995,1995,840,33,2,1962,5,3
840,USA,2,USA,-4,2,199509,199512,23,1,1972,1995,3,-1,1995,1995,840,23,1,1972,3,6
840,USA,2,USA,-4,2,199509,199512,48,1,1946,1995,1,2,1995,1995,840,48,1,1946,5,3
840,USA,2,USA,-4,2,199509,199512,57,1,1938,1995,3,1,1995,1995,840,57,1,1938,3,4
840,USA,2,USA,-4,2,199509,199512,35,2,1959,1995,3,1,1995,1995,840,35,2,1959,3,4
840,USA,2,USA,-4,2,199509,199512,66,1,1929,1995,1,2,1995,1995,840,66,1,1929,5,3
840,USA,2,USA,-4,2,199509,199512,30,2,1965,1995,1,2,1995,1995,840,30,2,1965,5,3
840,USA,2,USA,-4,2,199509,199512,42,1,1953,1995,3,1,1995,1995,840,42,1,1953,3,4
840,USA,2,USA,-4,2,199509,199512,66,2,1929,1995,1,2,1995,1995,840,66,2,1929,5,3
840,USA,2,USA,-4,2,199509,199512,27,2,1968,1995,1,2,1995,1995,840,27,2,1968,5,3
840,USA,2,USA,-4,2,199509,199512,39,1,1956,1995,2,2,1995,1995,840,39,1,1956,4,3
840,USA,2,USA,-4,2,199509,199512,37,2,1957,1995,1,1,1995,1995,840,37,2,1957,5,4
840,USA,2,USA,-4,2,199509,199512,82,1,1913,1995,1,2,1995,1995,840,82,1,1913,5,3
840,USA,2,USA,-4,2,199509,199512,40,1,1955,1995,2,2,1995,1995,840,40,1,1955,4,3
840,USA,2,USA,-4,2,199509,199512,35,2,1959,1995,1,1,1995,1995,840,35,2,1959,5,4
840,USA,2,USA,-4,2,199509,199512,45,1,1949,1995,1,1,1995,1995,840,45,1,1949,5,4
840,USA,2,USA,-4,2,199509,199512,55,1,1940,1995,1,1,1995,1995,840,55,1,1940,5,4
840,USA,2,USA,-4,2,199509,199512,-1,2,-1,1995,3,2,1995,1995,840,-1,2,-1,3,3
840,USA,2,USA,-4,2,199509,199512,41,2,1954,1995,2,2,1995,1995,840,41,2,1954,4,3
840,USA,2,USA,-4,2,199509,199512,64,2,1931,1995,3,2,1995,1995,840,64,2,1931,3,3
840,USA,2,USA,-4,2,199509,199512,50,2,1944,1995,1,2,1995,1995,840,50,2,1944,5,3
840,USA,2,USA,-4,2,199509,199512,30,1,1964,1995,2,1,1995,1995,840,30,1,1964,4,4
840,USA,2,USA,-4,2,199509,199512,74,2,1921,1995,4,3,1995,1995,840,74,2,1921,2,2
840,USA,2,USA,-4,2,199509,199512,70,2,1925,1995,1,1,1995,1995,840,70,2,1925,5,4
840,USA,2,USA,-4,2,199509,199512,24,1,1971,1995,2,2,1995,1995,840,24,1,1971,4,3
840,USA,2,USA,-4,2,199509,199512,64,1,1931,1995,2,2,1995,1995,840,64,1,1931,4,3
840,USA,2,USA,-4,2,199509,199512,62,1,1933,1995,2,2,1995,1995,840,62,1,1933,4,3
840,USA,2,USA,-4,2,199509,199512,70,1,1924,1995,2,1,1995,1995,840,70,1,1924,4,4
840,USA,2,USA,-4,2,199509,199512,70,2,1924,1995,3,1,1995,1995,840,70,2,1924,3,4
840,USA,2,USA,-4,2,199509,199512,47,2,1948,1995,2,1,1995,1995,840,47,2,1948,4,4
840,USA,2,USA,-4,2,199509,199512,33,2,1961,1995,1,1,1995,1995,840,33,2,1961,5,4
840,USA,2,USA,-4,2,199509,199512,35,1,1960,1995,2,1,1995,1995,840,35,1,1960,4,4
840,USA,2,USA,-4,2,199509,199512,37,1,1958,1995,2,2,1995,1995,840,37,1,1958,4,3
840,USA,2,USA,-4,2,199509,199512,79,1,1916,1995,1,2,1995,1995,840,79,1,1916,5,3
840,USA,2,USA,-4,2,199509,199512,67,2,1928,1995,2,1,1995,1995,840,67,2,1928,4,4
840,USA,2,USA,-4,2,199509,199512,25,2,1970,1995,1,1,1995,1995,840,25,2,1970,5,4
840,USA,2,USA,-4,2,199509,199512,65,1,1930,1995,2,1,1995,1995,840,65,1,1930,4,4
840,USA,2,USA,-4,2,199509,199512,44,2,1951,1995,2,1,1995,1995,840,44,2,1951,4,4
840,USA,2,USA,-4,2,199509,199512,24,1,1971,1995,2,1,1995,1995,840,24,1,1971,4,4
840,USA,2,USA,-4,2,199509,199512,73,2,1922,1995,4,1,1995,1995,840,73,2,1922,2,4
840,USA,2,USA,-4,2,199509,199512,54,2,1940,1995,1,1,1995,1995,840,54,2,1940,5,4
840,USA,2,USA,-4,2,199509,199512,22,1,1973,1995,2,3,1995,1995,840,22,1,1973,4,2
840,USA,2,USA,-4,2,199509,199512,39,1,1956,1995,1,2,1995,1995,840,39,1,1956,5,3
840,USA,2,USA,-4,2,199509,199512,31,2,1963,1995,2,2,1995,1995,840,31,2,1963,4,3
840,USA,2,USA,-4,2,199509,199512,35,1,1960,1995,1,1,1995,1995,840,35,1,1960,5,4
840,USA,2,USA,-4,2,199509,199512,77,2,1918,1995,4,3,1995,1995,840,77,2,1918,2,2
840,USA,2,USA,-4,2,199509,199512,21,2,1974,1995,3,1,1995,1995,840,21,2,1974,3,4
840,USA,2,USA,-4,2,199509,199512,31,1,1964,1995,3,1,1995,1995,840,31,1,1964,3,4
840,USA,2,USA,-4,2,199509,199512,43,1,1952,1995,3,1,1995,1995,840,43,1,1952,3,4
840,USA,2,USA,-4,2,199509,199512,62,2,1933,1995,4,2,1995,1995,840,62,2,1933,2,3
